key,type,item,english,translation,notes
cr_whats_new_beta_10,array,4,"Calendar widget dialogs now use the available height correctly, fixing content that previously occupied only half the settings dialog or was cut off.",,needs translation
cr_whats_new_beta_10,array,5,"Re-import settings now use one consistently spelled and localized label across Rooms, Climate, Security, Energy, and Battery. Conditional visibility wording was also corrected in every supported language.",,needs translation
cr_whats_new_beta_10,array,6,"Fixed PostNL and the current parcel-integration parser, so incoming shipments once again show their complete tracking details and delivered state. Carrier support has also been brought up to date.",,needs translation
cr_whats_new_beta_10,array,7,"Added an in-app language selector with full coverage in 13 languages: Dutch, German, French, Spanish (plus Latin American Spanish), Italian, Turkish, Portuguese (plus Brazilian Portuguese), Japanese, Korean, and Chinese (Simplified and Traditional). Each language shows its native name with an English hint beneath it.",,needs translation
cr_whats_new_beta_10,array,8,"The reconnect status now shows the actual connection error, making Wi-Fi, mobile-data, and VPN handovers much easier to diagnose.",,needs translation
cr_whats_new_beta_10,array,9,Screen rotation now follows your device’s auto-rotate setting instead of staying locked to portrait.,,needs translation
cr_whats_new_beta_10,array,10,"The Climate ""Outside"" tile now appears as soon as a weather device is linked, even without dedicated sensors, counts its temperature, humidity and pressure attributes in the summary, and graphs them with matching sensor colors.",,needs translation
cr_whats_new_beta_10,array,11,"Parcel status codes are now normal sentences. Dates and times follow the selected language and 12/24-hour preference, nearby deliveries use weekday names, the current year is omitted, and same-day windows no longer repeat the date.",,needs translation
cr_whats_new_beta_9,array,1,"Drag to reorder cameras, thermostats, and energy cards. In edit mode the Security, Climate, and Energy views each get a Reorder button for their relevant cards.",,needs translation
cr_whats_new_beta_9,array,2,"New Climate Outside tile. Link a weather entity or outdoor temperature, humidity, and air-pressure sensors, then open the tile for individual history graphs.",,needs translation
cr_whats_new_beta_9,array,3,"Visibility now belongs to each button and header badge. Hide an item or schedule it once or on a daily, weekly, monthly, or yearly recurrence.",,needs translation
cr_whats_new_beta_9,array,4,Header badges can be renamed from Appearance settings.,,needs translation
cr_whats_new_beta_9,array,5,Swiping cards autoplay every three seconds by default.,,needs translation
cr_whats_new_beta_9,array,6,"The Weather dialog adds autoplay for Season, a windrose card, and an optional rain-map card from a camera or embedded web page.",,needs translation
cr_whats_new_beta_9,array,7,"The Parcels widget was rebuilt around carriers, with logos, account totals, shipment sections, estimates, tracking history, and add-by-tracking support where available.",,needs translation
cr_whats_new_beta_9,array,8,"Humidifiers and dehumidifiers now have native power, humidity, mode, speed, and helper controls throughout the app.",,needs translation
cr_whats_new_beta_9,array,9,Room status counters are interactive and open the entities behind each count.,,needs translation
cr_whats_new_beta_9,array,10,Buttons and badges can show a live countdown from a completion-time entity.,,needs translation
cr_whats_new_beta_9,array,11,Shared dashboards publish owner edits automatically and recipients receive them on their next sync.,,needs translation
cr_whats_new_beta_9,array,12,Header display settings now belong to each dashboard and travel through backups and family sharing.,,needs translation
cr_whats_new_beta_9,array,13,Camera widgets fill the entire tile and follow the configured corner radius.,,needs translation
cr_whats_new_beta_9,array,14,"Waste collections on the same day now overlap visibly, and the larger dialog can be dismissed by tapping outside.",,needs translation
cr_whats_new_beta_9,array,15,"Battery, Waste, camera, weather, and About visuals are now more consistent.",,needs translation
cr_whats_new_beta_9,array,16,"Binary sensors use Home Assistant-style Open/Closed, Wet/Dry, Detected/Clear, and Connected/Disconnected labels.",,needs translation; don't translate Home Assistant
cr_whats_new_beta_9,array,17,"Aesthetic-only editors can change existing badge visuals but cannot add, remove, or reconfigure badges.",,needs translation
cr_whats_new_beta_9,array,18,Fixed network handovers: sockets tied to the old Android network are discarded and the saved Home Assistant session reconnects without an unnecessary login. Reconnect status also shows the failure reason.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_8,array,1,Child locks are no longer imported automatically as room controls.,,needs translation
cr_whats_new_beta_8,array,2,Every button and badge now honours Home Assistant entity-icon overrides.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_8,array,3,Vacuums now appear in the room badge bar and open their controls when tapped.,,needs translation
cr_whats_new_beta_8,array,4,"Individual buttons in multi-item widgets can be hidden or scheduled, including recurring annual date ranges.",,needs translation
cr_whats_new_beta_8,array,5,Multiple camera badges now open one swipeable dialog with fullscreen paging.,,needs translation
cr_whats_new_beta_8,array,6,"Family Sharing now lists cloud-published dashboards so they can be imported, reshared, or deleted after a reinstall.",,needs translation
cr_whats_new_beta_7,array,1,Automatic room import now skips built-in helper controls while retaining genuine extra controls.,,needs translation
cr_whats_new_beta_7,array,2,Climate devices from different integrations are no longer merged into one control.,,needs translation
cr_whats_new_beta_7,array,3,"Climate-device icons now match air conditioners, humidifiers, dehumidifiers, and air purifiers.",,needs translation
cr_whats_new_beta_7,array,4,Air-purifier and humidifier icons pulse gently instead of spinning.,,needs translation
cr_whats_new_beta_7,array,5,Door locks now use closed-door and open-door icons.,,needs translation
cr_whats_new_beta_7,array,6,Multi-device header badges can be reordered to choose their leading entity.,,needs translation
cr_whats_new_beta_7,array,7,Animated icon effects are enabled by default on new installations.,,needs translation
cr_whats_new_beta_7,array,8,Buttons and badges can display an entity attribute and optional unit instead of its state.,,needs translation
cr_whats_new_beta_7,array,9,"Dashboards can now be copied with all rooms, widgets, and page settings.",,needs translation
cr_whats_new_beta_7,array,10,"Family Sharing now combines parental controls, dashboard sharing, and per-user permissions.",,needs translation
cr_whats_new_beta_7,array,11,Shared dashboards update automatically while keeping allowed local visual changes.,,needs translation
cr_whats_new_beta_7,array,12,Non-admin family members can use automatic per-room Adaptive Lighting controls when the HKI 7 Cloud component is installed.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_7,array,13,Fixed unreadable header and pull-down labels in light mode and with custom appearances.,,needs translation
cr_whats_new_beta_7,array,14,About now provides What’s new and Full changelog buttons.,,needs translation
cr_whats_new_beta_7,array,15,Fixed the Unable to connect screen so it appears reliably when Home Assistant cannot be reached.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_6,array,1,Fixed edit-mode action bars overlapping Android three-button navigation.,,needs translation
cr_whats_new_beta_6,array,2,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_6,array,3,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_6,array,4,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_4_to_5,array,1,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_4_to_5,array,2,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_4_to_5,array,3,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_3,array,1,"Added Simple Icons, Tabler, and Phosphor icon packs alongside Material Design Icons.",,needs translation
cr_whats_new_beta_3,array,2,"Added animated entity icons that glow, spin, or pulse while active.",,needs translation
cr_whats_new_beta_3,array,3,Added family dashboard sharing for admins.*,,needs translation
cr_whats_new_beta_3,array,4,Added parental controls that can hide selected views and rooms for specific people.*,,needs translation
cr_whats_new_beta_3,array,5,Added automatic daily backup to your own Home Assistant.*,,needs translation; don't translate Home Assistant
cr_whats_new_beta_3,array,6,Media-source icons are colored and can open the installed source app.,,needs translation
cr_whats_new_beta_3,array,7,New iFrame widget for embedding web pages.,,needs translation
cr_whats_new_beta_3,array,8,Energy views now show negative values while exporting power.,,needs translation
cr_whats_new_beta_3,array,9,Fixed onboarding completing when switching away before finishing.,,needs translation
cr_whats_new_beta_3,array,10,Fixed the thermostat-dial mode button overlapping nearby items.,,needs translation
cr_whats_new_beta_3,array,11,Many smaller bug fixes.,,needs translation
cr_whats_new_beta_3,array,12,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_2,array,1,"Improved layouts on short and narrow displays, with a single-column fallback throughout the app.",,needs translation
cr_whats_new_beta_2,array,2,Dialog headers use two rows on narrow screens so titles are no longer cut off.,,needs translation
cr_whats_new_beta_2,array,3,Fixed Adaptive Lighting sliders overlapping other elements.,,needs translation
cr_whats_new_beta_2,array,4,Navigation bars now indicate when more items are available off-screen.,,needs translation
cr_whats_new_beta_2,array,5,Fixed cameras ignoring the screen-orientation lock.,,needs translation
cr_whats_new_beta_2,array,6,Fixed zoom in camera dialogs and fullscreen cameras.,,needs translation
global_search_browse_entities,plural,one,Browse %1$d entity on this device,Procházet entitu %1$d na tomto zařízení,keep %1$d
global_search_browse_entities,plural,other,Browse %1$d entities on this device,Procházet %1$d entity na tomto zařízení,keep %1$d
global_search_browse_entities,plural,few,,Procházet %1$d entity na tomto zařízení,
global_search_browse_entities,plural,many,,Procházet %1$d entity na tomto zařízení,
global_search_entity_count,plural,one,%1$d entity,%1$d entity,keep %1$d
global_search_entity_count,plural,other,%1$d entities,%1$d entity,keep %1$d
global_search_entity_count,plural,few,,%1$d entity,
global_search_entity_count,plural,many,,%1$d entity,
rooms_count,plural,one,%1$d room,%1$d pokoj,keep %1$d
rooms_count,plural,other,%1$d rooms,%1$d pokoje,keep %1$d
rooms_count,plural,few,,%1$d pokoje,
rooms_count,plural,many,,%1$d pokoje,
core_system,string,,System,Systém,
core_greeting_morning,string,,Good Morning,Dobré ráno,
core_greeting_afternoon,string,,Good Afternoon,Dobré odpoledne,
core_greeting_evening,string,,Good Evening,Dobrý večer,
core_greeting_night,string,,Good Night,Dobrou noc,
core_last_seen_just_now,string,,Last seen just now,Naposledy viděno právě teď,
core_no_media_playing,string,,No media is playing,Nepřehrává se žádné médium,
core_media_players_playing,plural,one,%1$d media player is playing,Přehrává se přehrávač médií %1$d,keep %1$d
core_media_players_playing,plural,other,%1$d media players are playing,Přehrávají se %1$d přehrávače médií,keep %1$d
core_media_players_playing,plural,few,,Přehrávají se %1$d přehrávače médií,
core_media_players_playing,plural,many,,Přehrávají se %1$d přehrávače médií,
core_last_seen_minutes,plural,one,Last seen %1$d minute ago,Naposledy online před %1$d minutou,keep %1$d
core_last_seen_minutes,plural,other,Last seen %1$d minutes ago,Naposledy online před %1$d minutami,keep %1$d
core_last_seen_minutes,plural,few,,Naposledy online před %1$d minutami,
core_last_seen_minutes,plural,many,,Naposledy online před %1$d minutami,
core_last_seen_hours,plural,one,Last seen %1$d hour ago,Naposledy online před %1$d hodinou,keep %1$d
core_last_seen_hours,plural,other,Last seen %1$d hours ago,Naposledy online před %1$d hodinami,keep %1$d
core_last_seen_hours,plural,few,,Naposledy online před %1$d hodinami,
core_last_seen_hours,plural,many,,Naposledy online před %1$d hodinami,
core_last_seen_days,plural,one,Last seen %1$d day ago,Naposledy online před %1$d dnem,keep %1$d
core_last_seen_days,plural,other,Last seen %1$d days ago,Naposledy online před %1$d dny,keep %1$d
core_last_seen_days,plural,few,,Naposledy online před %1$d dny,
core_last_seen_days,plural,many,,Naposledy online před %1$d dny,
core_last_seen_weeks,plural,one,Last seen %1$d week ago,Naposledy online před %1$d týdnem,keep %1$d
core_last_seen_weeks,plural,other,Last seen %1$d weeks ago,Naposledy online před %1$d týdny,keep %1$d
core_last_seen_weeks,plural,few,,Naposledy online před %1$d týdny,
core_last_seen_weeks,plural,many,,Naposledy online před %1$d týdny,
dlg_1_advanced_shorthand_block_kept_unchanged,string,,1 advanced shorthand block (kept unchanged),1 pokročilý těsnopisný blok (zachován beze změny),
dlg_24_hour_format,string,,24-Hour Format,24hodinový formát,
dlg_action_count,string,,%1$s action,%1$s akce,keep %1$s
dlg_action,string,,Action,Akce,
dlg_action_data,string,,Action data,Údaje o akci,
dlg_action_data_object,string,,Action data object,Datový objekt akce,
dlg_action_details,string,,Action details,Podrobnosti o akci,
dlg_adapt_now,string,,Adapt now,Přizpůsobte se nyní,
dlg_adaptive_lighting,string,,Adaptive Lighting,Adaptivní osvětlení,
dlg_adaptive_lighting_is_unavailable,string,,Adaptive Lighting is unavailable,Adaptivní osvětlení není k dispozici,
dlg_add_4_10_entity_buttons_to_this_dialog_s,string,,Add 4–10 entity buttons to this dialog's nav bar.,Přidejte 4–10 tlačítek entit na navigační lištu tohoto dialogu.,
dlg_add,string,,Add,Přidat,
dlg_add_at_least_one_step,string,,Add at least one step,Přidejte alespoň jeden krok,
dlg_add_button,string,,Add button,Přidat tlačítko,
dlg_add_custom_buttons,string,,Add Custom Buttons,Přidat vlastní tlačítka,
dlg_add_more_for_a_full_row,string,,Add %1$s more for a full row.,Přidejte %1$s dalších pro celý řádek.,keep %1$s
dlg_add_to,string,,Add to %1$s,Přidat do %1$s,keep %1$s
dlg_advanced,string,,Advanced,Moderní,
dlg_advanced_action_data_json,string,,Advanced action data (JSON),Pokročilá data akcí (JSON),
dlg_advanced_shorthand_blocks_kept_unchanged,string,,%1$s advanced shorthand blocks (kept unchanged),%1$s pokročilé těsnopisné bloky (zachovány beze změny),keep %1$s
dlg_alarm_entities,string,,Alarm entities,Poplachové entity,
dlg_alarm_pending,string,,Alarm pending,Poplach čeká na vyřízení,
dlg_alignment,string,,Alignment,Zarovnání,
dlg_always,string,,Always,Vždy,
dlg_any_state,string,,Any state,Jakýkoli stát,
dlg_appearance,string,,Appearance,Vzhled,
dlg_apply,string,,Apply,Použít,
dlg_aspect_ratio,string,,Aspect ratio,Poměr stran,
dlg_astronomical_tap_or_swipe,string,,Astronomical · tap or swipe,Astronomické · klepněte nebo přejeďte prstem,
dlg_auto,string,,Auto,Auto,
dlg_auto_none,string,,Auto / none,Auto / žádné,
dlg_auto_scan,string,,Auto-scan,Automatické skenování,
dlg_automation,string,,Automation,Automatizace,
dlg_back,string,,Back,Zadní,
dlg_backspace,string,,Backspace,Backspace,
dlg_badge_bar_layout,string,,Badge bar layout,Rozložení lišty odznaku,
dlg_batt,string,,Batt,Batt,
dlg_battery_value,string,,Battery: %1$s,Baterie: %1$s,keep %1$s
dlg_built_in,string,,Built-in,Vestavěný,
dlg_cancel,string,,Cancel,Zrušit,
dlg_cancel_arming,string,,Cancel arming,Zrušte aktivaci,
dlg_change,string,,Change,Přeměna,
dlg_choose_a_side_when_the_badge_bar_is_split,string,,Choose a side when the badge bar is split,"Vyberte stranu, kdy je lišta odznaku rozdělena",
dlg_choose_a_state,string,,Choose a state,Vyberte stát,
dlg_condition,string,,Condition,Stav,
dlg_condition_is,string,,Is,je,
dlg_condition_is_not,string,,Is not,není,
dlg_condition_state,string,,State,Stát,
dlg_vis_and,string,,AND,A,
dlg_vis_conditional,string,,Conditional,Podmíněné,
dlg_vis_entity_state,string,,Entity state,Stav entity,
dlg_vis_person,string,,Person,Osoba,
dlg_visible,string,,Visible,Viditelné,
dlg_choose_person,string,,Choose person,Vyberte osobu,
dlg_person_condition_hint,string,,Matches the signed-in Home Assistant user. This rule travels with a shared dashboard.,Odpovídá přihlášenému uživateli Home Assistant. Toto pravidlo se používá se sdíleným řídicím panelem.,don't translate Home Assistant
dlg_person_requires_hki7_cloud,string,,Person visibility requires the HKI 7 Cloud component. Install it to select Home Assistant users here.,"Viditelnost osoby vyžaduje komponentu HKI 7 Cloud. Nainstalujte jej, abyste zde vybrali Home Assistant uživatelů.","don't translate HKI 7 Cloud, Home Assistant"
dlg_vis_match,string,,Match,Zápas,
dlg_vis_match_all,string,,All rules,Všechna pravidla,
dlg_vis_match_any,string,,Any rule,Jakékoli pravidlo,
dlg_vis_or,string,,OR,NEBO,
dlg_vis_time_schedule,string,,Time schedule,Časový harmonogram,
dlg_choose_a_visual_home_assistant_block,string,,Choose a visual Home Assistant block,Vyberte vizuální blok Home Assistant,don't translate Home Assistant
dlg_choose_action,string,,Choose action,Vyberte akci,
dlg_choose_an_action,string,,Choose an action,Vyberte akci,
dlg_choose_an_entity,string,,Choose an entity,Vyberte entitu,
dlg_choose_an_entity_first,string,,Choose an entity first,Nejprve vyberte entitu,
dlg_choose_entity,string,,Choose entity,Vyberte entitu,
dlg_choose_the_home_assistant_entities_that_drive_this_room,string,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,"Vyberte entity Home Assistant, které řídí živé indikátory této místnosti. Indikátory se zobrazují pouze tehdy, když jsou aktivní.",don't translate Home Assistant
dlg_choose_the_profile_for_this_light,string,,Choose the profile for this light,Vyberte profil pro toto světlo,
dlg_choose_what_this_action_should_control,string,,Choose what this action should control,"Vyberte, co má tato akce ovládat",
dlg_choose_what_this_badge_summarizes,string,,Choose what this badge summarizes,"Vyberte, co tento odznak shrnuje",
dlg_choose_what_this_header_pill_shows,string,,Choose what this header pill shows,"Vyberte, co tato pilulka zobrazuje",
dlg_clear,string,,Clear,Jasný,
dlg_clear_rooms_view,string,,Clear rooms view?,Vymazat výhled na pokoje?,
dlg_climate_dialog_control,string,,Climate dialog control,Dialogové ovládání klimatu,
dlg_climate_sources_take_priority_and_use_their_current_temper,string,,Climate sources take priority and use their current_temperature and current_humidity values. ,Klimatické zdroje mají přednost a používají hodnoty aktuální_teplota a aktuální_vlhkost.,keep the space at the start/end
dlg_climate_summary,string,,Climate summary,Shrnutí klimatu,
dlg_close,string,,Close,Blízko,
dlg_confirm,string,,Confirm,Potvrdit,
dlg_controls_light_in_this_profile,string,,Controls %1$s light%2$s in this profile.,Ovládá %1$s light%2$s v tomto profilu.,keep %1$s %2$s
dlg_countdown_timer,string,,Countdown timer,Odpočítávací časovač,
dlg_create_a_flow,string,,Create a flow,Vytvořte tok,
dlg_current,string,,Current %1$s%%,Aktuální %1$s%%,keep %1$s
dlg_current_weather,string,,Current weather,Aktuální počasí,
dlg_custom,string,,Custom,Zvyk,
dlg_custom_buttons,string,,Custom buttons,Vlastní tlačítka,
dlg_custom_value,string,,Custom %1$s,Vlastní %1$s,keep %1$s
dlg_custom_name,string,,Custom name,Vlastní název,
dlg_custom_seconds,string,,Custom seconds,Vlastní sekundy,
dlg_custom_state,string,,Custom state...,Vlastní stav...,
dlg_date,string,,Date,Datum,
dlg_day_to,string,,%1$s day%2$s to %3$s,%1$s den%2$s až %3$s,keep %1$s %2$s %3$s
dlg_delete_automation,string,,Delete automation?,Smazat automatizaci?,
dlg_delete,string,,Delete,Vymazat,
dlg_description,string,,Description,Popis,
dlg_details,string,,Details,Podrobnosti,
dlg_device_value,string,,Device: %1$s,Zařízení: %1$s,keep %1$s
dlg_device,string,,Device,Zařízení,
dlg_direction,string,,Direction —,Směr —,
dlg_display,string,,Display,Zobrazit,
dlg_display_linked_entities_and_dialog_layout,string,,"Display, linked entities, and dialog layout","Zobrazení, propojené entity a rozložení dialogů",
dlg_display_mode,string,,Display mode,Režim zobrazení,
dlg_display_order,string,,Display order,Pořadí zobrazení,
dlg_done,string,,Done,Hotovo,
dlg_door_sensors,string,,Door sensors,Dveřní senzory,
dlg_edit,string,,Edit,Upravit,
dlg_empty_bin,string,,Empty bin: %1$s,Prázdný koš: %1$s,keep %1$s
dlg_end,string,,End: %1$s,Konec: %1$s,keep %1$s
dlg_enter_a_valid_json_object,string,,Enter a valid JSON object,Zadejte platný objekt JSON,
dlg_enter_code,string,,Enter code,Zadejte kód,
dlg_enter_the_same_data_object_home_assistant_shows_in,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Zadejte stejný datový objekt Home Assistant zobrazený v YAML. Zde se používá JSON, takže hodnoty si zachovávají svůj přesný typ.",don't translate Home Assistant
dlg_entities_count,string,,Entities (%1$s),Entity (%1$s),keep %1$s
dlg_entities_appearance_and_interactions,string,,"Entities, appearance, and interactions","Entity, vzhled a interakce",
dlg_entities,string,,Entities,Entity,
dlg_entities_that_signal_activity_or_safety_states,string,,Entities that signal activity or safety states,"Entity, které signalizují stavy aktivity nebo bezpečnosti",
dlg_entity_integrations,string,,Entity integrations,Integrace entit,
dlg_entity_name,string,,Entity name,Název entity,
dlg_entity_picture,string,,Entity picture,Obrázek entity,
dlg_event,string,,Event,Událost,
dlg_exact_text_or_number_reported_by_home_assistant,string,,Exact text or number reported by Home Assistant,Přesný text nebo číslo nahlásil Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,string,,Exit full screen,Ukončete celou obrazovku,
dlg_floor,string,,Floor,Patro,
dlg_floor_assignment,string,,Floor assignment,Přiřazení podlahy,
dlg_flows,string,,Flows,Toky,
dlg_forecast,string,,Forecast,Předpověď,
dlg_forget_selection,string,,Forget selection,Zapomeňte na výběr,
dlg_forward,string,,Forward,Vpřed,
dlg_from,string,,From %1$s,Od %1$s,keep %1$s
dlg_from_state,string,,From state,Ze státu,
dlg_full_day_name,string,,Full Day Name,Název celého dne,
dlg_group_light_paused_for_manual_control,string,,%1$s group light%2$s paused for manual control.,%1$s skupinové světlo%2$s pozastaveno pro ruční ovládání.,keep %1$s %2$s
dlg_header_appearance,string,,Header appearance,Vzhled záhlaví,
dlg_header_custom_color_rrggbb,string,,Header custom color (#RRGGBB),Vlastní barva záhlaví (#RRGGBB),
dlg_header_pill,string,,Header pill,Hlavička pilulka,
dlg_hidden,string,,Hidden,Skrytý,
dlg_hidden_during,string,,Hidden during,Skrytý během,
dlg_hide_this_badge_or_schedule_when_it_appears,string,,"Hide this badge, or schedule when it appears","Skryjte tento odznak nebo naplánujte, až se objeví",
dlg_https,string,,https://…,https://…,
dlg_humidity,string,,Humidity,Vlhkost,
dlg_icon,string,,Icon,Ikona,
dlg_icon_animation,string,,Icon animation,Animace ikon,
dlg_icon_value,string,,Icon: %1$s,Ikona: %1$s,keep %1$s
dlg_identity,string,,Identity,Identita,
dlg_identity_presentation_indicators_and_maintenance,string,,"Identity, presentation, indicators, and maintenance","Identita, prezentace, indikátory a údržba",
dlg_import_only_rooms_that_have_not_been_edited_or,string,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.","Importujte pouze místnosti, které nebyly upraveny, nebo vše znovu postavte. Přestavba odstraní všechny upravené místnosti a podlaží před jejich importováním od začátku.",
dlg_import_unedited,string,,Import unedited,Importovat bez úprav,
dlg_interactions,string,,Interactions,Interakce,
dlg_is,string,, is,je,keep the space at the start/end
dlg_items,string,,%1$s items,%1$s položek,keep %1$s
dlg_last_run,string,,Last run %1$s,Poslední spuštění %1$s,keep %1$s
dlg_left,string,,Left,Vlevo,
dlg_left_side_overflows_right,string,,Left side overflows right,Levá strana přetéká doprava,
dlg_live,string,,Live,Žít,
dlg_live_uppercase,string,,LIVE,ŽÍT,
dlg_live_indicators,string,,Live indicators,Živé indikátory,
dlg_loading_actions,string,,Loading actions…,Načítání akcí…,
dlg_lunar_phase,string,,Lunar phase,Lunární fáze,
dlg_map,string,,Map,Mapa,
dlg_map_value,string,,Map: %1$s,Mapa: %1$s,keep %1$s
dlg_media,string,,Media,Média,
dlg_media_browsing_isn_t_available_for_this_player,string,,Media browsing isn't available for this player.,Procházení médií není pro tento přehrávač k dispozici.,
dlg_media_library,string,,Media library,Knihovna médií,
dlg_media_players,string,,Media players,Přehrávače médií,
dlg_meteorological_tap_or_swipe,string,,Meteorological · tap or swipe,Meteorologické · klepněte nebo přejeďte prstem,
dlg_mm,string,,%1$s mm,%1$s mm,keep %1$s
dlg_modes,string,,Modes,Režimy,
dlg_moon,string,,Moon,Měsíc,
dlg_move_down,string,,Move down,Posuňte se dolů,
dlg_move_up,string,,Move up,Posuňte se nahoru,
dlg_multiple_climate_values_are_averaged_separate_sensor_value,string,,Multiple climate values are averaged. Separate sensor values are averaged only when no climate source is selected.,"Více klimatických hodnot je zprůměrováno. Hodnoty samostatných senzorů jsou zprůměrovány pouze v případě, že není vybrán žádný zdroj klimatu.",
dlg_name,string,,Name,Jméno,
dlg_name_and_icon_used_throughout_the_app,string,,Name and icon used throughout the app,Název a ikona používané v celé aplikaci,
dlg_name_optional,string,,Name (optional),Jméno (volitelné),
dlg_native_home_assistant_automations_always_in_sync,string,,"Native Home Assistant automations, always in sync","Nativní automatizace Home Assistant, vždy synchronizované",don't translate Home Assistant
dlg_never_triggered,string,,Never triggered,Nikdy nespuštěno,
dlg_new_flow,string,,New flow,Nový tok,
dlg_next_camera,string,,Next camera,Další kamera,
dlg_no_conditions_this_flow_always_continues,string,,No conditions — this flow always continues,Žádné podmínky – tento tok vždy pokračuje,
dlg_no_door_sensor,string,,No door sensor,Bez dveřního senzoru,
dlg_no_forecast_available,string,,No forecast available,Předpověď není k dispozici,
dlg_no_matching_automations,string,,No matching automations,Žádné odpovídající automatizace,
dlg_no_native_home_assistant_automations_found,string,,No native Home Assistant automations found,Nebyly nalezeny žádné nativní automatizace Home Assistant,don't translate Home Assistant
dlg_no_profile_available,string,,No profile available,Žádný profil není k dispozici,
dlg_no_stream_available,string,,No stream available,Není dostupný žádný stream,
dlg_no_supported_alarm_modes_reported_by_this_entity,string,,No supported alarm modes reported by this entity,Tato entita nenahlásila žádné podporované režimy alarmu,
dlg_no_target,string,,No target,Žádný cíl,
dlg_none,string,,None,Žádný,
dlg_none_timer_follows_the_completion_time_only,string,,None — timer follows the completion time only,Žádný — časovač sleduje pouze čas dokončení,
dlg_not_loaded_by_home_assistant,string,,Not loaded by Home Assistant,Nenačteno Home Assistant,don't translate Home Assistant
dlg_nothing_here,string,,Nothing here.,Tady nic.,
dlg_off_uppercase,string,,OFF,VYPNUTO,
dlg_off,string,,Off,Vypnuto,
dlg_on_uppercase,string,,ON,NA,
dlg_on,string,,On,Na,
dlg_percent_on,string,,%1$s%% • ON,%1$s%% • ZAPNUTO,keep %1$s
dlg_open_camera_full_screen,string,,Open camera full screen,Otevřete fotoaparát na celou obrazovku,
dlg_open,string,,Open,OTEVŘENO,
dlg_optional_controls_and_sensors_for_richer_dialogs,string,,Optional controls and sensors for richer dialogs,Volitelné ovládací prvky a senzory pro bohatší dialogy,
dlg_optional_fields_passed_to_home_assistant,string,,Optional fields passed to Home Assistant,Nepovinná pole předána do Home Assistant,don't translate Home Assistant
dlg_optional_label_shown_when_name_is_enabled_above,string,,"Optional label shown when ""Name"" is enabled above","Volitelný štítek zobrazený, když je výše povoleno „Název“.",
dlg_oscillate,string,,Oscillate,Oscilovat,
dlg_pause,string,,Pause,Pauza,
dlg_pause_adaptation,string,,Pause adaptation,Pozastavit adaptaci,
dlg_pending_timer,string,,Pending timer,Čekající časovač,
dlg_pick_a_source_device_or_fine_tune_individual_roles,string,,Pick a source device or fine-tune individual roles,Vyberte zdrojové zařízení nebo dolaďte jednotlivé role,
dlg_place_this_room_in_the_correct_floor_group,string,,Place this room in the correct floor group,Umístěte tuto místnost do správné podlahové skupiny,
dlg_placement,string,,Placement,Umístění,
dlg_players_summarized_by_the_room_header_and_card,string,,Players summarized by the room header and card,Hráči shrnutí podle záhlaví místnosti a karty,
dlg_please_wait,string,,Please wait…,Čekejte prosím…,
dlg_precipitation,string,,Precipitation,Srážky,
dlg_presets_uppercase,string,,PRESETS,PŘEDVOLBY,
dlg_presets,string,,Presets,Předvolby,
dlg_previous_camera,string,,Previous camera,Předchozí fotoaparát,
dlg_profile,string,,Profile,Profil,
dlg_profile_switches_affect_every_light_assigned_to,string,,Profile switches affect every light assigned to %1$s.,Přepínače profilů ovlivňují každé světlo přiřazené k %1$s.,keep %1$s
dlg_rain,string,,Rain,Déšť,
dlg_rain_map,string,,Rain map,Dešťová mapa,
dlg_rain_map_url_iframe,string,,Rain map URL (iframe),URL dešťové mapy (iframe),
dlg_re_import_rooms,string,,Re-import rooms,Znovu importujte pokoje,
dlg_read_only_home_assistant_automation,string,,Read-only Home Assistant automation,Automatizace Home Assistant pouze pro čtení,don't translate Home Assistant
dlg_recipes_create_regular_home_assistant_automations_you_can,string,,Recipes create regular Home Assistant automations. You can continue editing them in either HKI7 or Home Assistant.,Recepty vytvářejí běžné automatizace Home Assistant. Můžete je dále upravovat v HKI7 nebo Home Assistant.,"don't translate Home Assistant, HKI7"
dlg_remove,string,,Remove,Odstranit,
dlg_remove_edits_and_import_all,string,,Remove edits and import all,Odstraňte úpravy a importujte všechny,
dlg_repeat,string,,Repeat,Opakovat,
