key,type,item,english,translation,notes
core_greeting_afternoon,string,,Good Afternoon,Tere pärastlõunast,
core_greeting_evening,string,,Good Evening,Tere õhtust,
core_greeting_night,string,,Good Night,Head ööd,
core_last_seen_just_now,string,,Last seen just now,Viimati nähtud just praegu,
core_no_media_playing,string,,No media is playing,Ühtegi meediat ei esitata,
core_media_players_playing,plural,one,%1$d media player is playing,%1$d meediapleier mängib,keep %1$d
core_media_players_playing,plural,other,%1$d media players are playing,%1$d meediapleierid mängivad,keep %1$d
core_last_seen_minutes,plural,one,Last seen %1$d minute ago,Viimati nähtud %1$d minut tagasi,keep %1$d
core_last_seen_minutes,plural,other,Last seen %1$d minutes ago,Viimati nähtud %1$d minutit tagasi,keep %1$d
core_last_seen_hours,plural,one,Last seen %1$d hour ago,Viimati nähtud %1$d tund tagasi,keep %1$d
core_last_seen_hours,plural,other,Last seen %1$d hours ago,Viimati nähtud %1$d tundi tagasi,keep %1$d
core_last_seen_days,plural,one,Last seen %1$d day ago,Viimati nähtud %1$d päev tagasi,keep %1$d
core_last_seen_days,plural,other,Last seen %1$d days ago,Viimati nähtud %1$d päeva tagasi,keep %1$d
core_last_seen_weeks,plural,one,Last seen %1$d week ago,Viimati nähtud %1$d nädal tagasi,keep %1$d
core_last_seen_weeks,plural,other,Last seen %1$d weeks ago,Viimati nähtud %1$d nädalat tagasi,keep %1$d
dlg_1_advanced_shorthand_block_kept_unchanged,string,,1 advanced shorthand block (kept unchanged),1 täiustatud kiirkirjaplokk (jäi muutmata),
dlg_24_hour_format,string,,24-Hour Format,24-tunnine formaat,
dlg_action_count,string,,%1$s action,%1$s toimingut,keep %1$s
dlg_action,string,,Action,Tegevus,
dlg_action_data,string,,Action data,Toimingu andmed,
dlg_action_data_object,string,,Action data object,Toimingu andmeobjekt,
dlg_action_details,string,,Action details,Toimingu üksikasjad,
dlg_adapt_now,string,,Adapt now,Kohandage kohe,
dlg_adaptive_lighting,string,,Adaptive Lighting,Kohanduv valgustus,
dlg_adaptive_lighting_is_unavailable,string,,Adaptive Lighting is unavailable,Kohanduv valgustus pole saadaval,
dlg_add_4_10_entity_buttons_to_this_dialog_s,string,,Add 4–10 entity buttons to this dialog's nav bar.,Lisage selle dialoogi navigeerimisribale 4–10 olemi nuppu.,
dlg_add,string,,Add,Lisa,
dlg_add_at_least_one_step,string,,Add at least one step,Lisage vähemalt üks samm,
dlg_add_button,string,,Add button,Lisa nupp,
dlg_add_custom_buttons,string,,Add Custom Buttons,Lisa kohandatud nupud,
dlg_add_more_for_a_full_row,string,,Add %1$s more for a full row.,Lisage terve rea jaoks veel %1$s.,keep %1$s
dlg_add_to,string,,Add to %1$s,Lisa %1$s,keep %1$s
dlg_advanced,string,,Advanced,Täpsemalt,
dlg_advanced_action_data_json,string,,Advanced action data (JSON),Täpsemad toiminguandmed (JSON),
dlg_advanced_shorthand_blocks_kept_unchanged,string,,%1$s advanced shorthand blocks (kept unchanged),%1$s täpsemad kiirkirjaplokid (jäi muutmata),keep %1$s
dlg_alarm_entities,string,,Alarm entities,Häireüksused,
dlg_alarm_pending,string,,Alarm pending,Alarm ootel,
dlg_alignment,string,,Alignment,Joondamine,
dlg_always,string,,Always,Alati,
dlg_any_state,string,,Any state,Ükskõik milline osariik,
dlg_appearance,string,,Appearance,Välimus,
dlg_apply,string,,Apply,Rakenda,
dlg_aspect_ratio,string,,Aspect ratio,Kuvasuhe,
dlg_astronomical_tap_or_swipe,string,,Astronomical · tap or swipe,Astronoomiline · puudutage või pühkige,
dlg_auto,string,,Auto,Automaatne,
dlg_auto_none,string,,Auto / none,Automaatne / mitte ühtegi,
dlg_auto_scan,string,,Auto-scan,Automaatne skannimine,
dlg_automation,string,,Automation,Automatiseerimine,
dlg_back,string,,Back,Tagasi,
dlg_backspace,string,,Backspace,Tagasilükkeklahv,
dlg_badge_bar_layout,string,,Badge bar layout,Märgiriba paigutus,
dlg_batt,string,,Batt,Batt,
dlg_battery_value,string,,Battery: %1$s,Aku: %1$s,keep %1$s
dlg_built_in,string,,Built-in,Sisseehitatud,
dlg_cancel,string,,Cancel,Tühista,
dlg_cancel_arming,string,,Cancel arming,Tühista valvestamine,
dlg_change,string,,Change,Muuda,
dlg_choose_a_side_when_the_badge_bar_is_split,string,,Choose a side when the badge bar is split,"Valige pool, kui märgiriba on poolitatud",
dlg_choose_a_state,string,,Choose a state,Valige osariik,
dlg_condition,string,,Condition,Seisund,
dlg_condition_is,string,,Is,Is,
dlg_condition_is_not,string,,Is not,Ei ole,
dlg_condition_state,string,,State,osariik,
dlg_vis_and,string,,AND,JA,
dlg_vis_conditional,string,,Conditional,Tingimuslik,
dlg_vis_entity_state,string,,Entity state,Olemi olek,
dlg_vis_person,string,,Person,Isik,
dlg_visible,string,,Visible,Nähtav,
dlg_choose_person,string,,Choose person,Vali inimene,
dlg_person_condition_hint,string,,Matches the signed-in Home Assistant user. This rule travels with a shared dashboard.,Vastab sisselogitud kasutajale Home Assistant. See reegel liigub koos jagatud armatuurlauaga.,don't translate Home Assistant
dlg_person_requires_hki7_cloud,string,,Person visibility requires the HKI 7 Cloud component. Install it to select Home Assistant users here.,"Isiku nähtavus nõuab komponenti HKI 7 Cloud. Installige see, et valida siit Home Assistant kasutajat.","don't translate HKI 7 Cloud, Home Assistant"
dlg_vis_match,string,,Match,Matš,
dlg_vis_match_all,string,,All rules,Kõik reeglid,
dlg_vis_match_any,string,,Any rule,Igasugune reegel,
dlg_vis_or,string,,OR,VÕI,
dlg_vis_time_schedule,string,,Time schedule,Ajakava,
dlg_choose_a_visual_home_assistant_block,string,,Choose a visual Home Assistant block,Valige visuaalne Home Assistant plokk,don't translate Home Assistant
dlg_choose_action,string,,Choose action,Valige tegevus,
dlg_choose_an_action,string,,Choose an action,Valige toiming,
dlg_choose_an_entity,string,,Choose an entity,Valige üksus,
dlg_choose_an_entity_first,string,,Choose an entity first,Valige esmalt üksus,
dlg_choose_entity,string,,Choose entity,Valige üksus,
dlg_choose_the_home_assistant_entities_that_drive_this_room,string,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,"Valige Home Assistant olemid, mis juhivad selle ruumi reaalajas indikaatoreid. Indikaatorid ilmuvad ainult siis, kui need on aktiivsed.",don't translate Home Assistant
dlg_choose_the_profile_for_this_light,string,,Choose the profile for this light,Valige selle valgusti jaoks profiil,
dlg_choose_what_this_action_should_control,string,,Choose what this action should control,"Valige, mida see toiming peaks kontrollima",
dlg_choose_what_this_badge_summarizes,string,,Choose what this badge summarizes,"Valige, mida see märk kokku võtab",
dlg_choose_what_this_header_pill_shows,string,,Choose what this header pill shows,"Valige, mida see päisepilt näitab",
dlg_clear,string,,Clear,Selge,
dlg_clear_rooms_view,string,,Clear rooms view?,Kas tubadest on selge vaade?,
dlg_climate_dialog_control,string,,Climate dialog control,Kliimadialoogi juhtimine,
dlg_climate_sources_take_priority_and_use_their_current_temper,string,,Climate sources take priority and use their current_temperature and current_humidity values. ,Kliimaallikad on prioriteetsed ja kasutavad oma praeguse_temperatuuri ja praeguse_niiskuse väärtusi.,keep the space at the start/end
dlg_climate_summary,string,,Climate summary,Kliima kokkuvõte,
dlg_close,string,,Close,Sule,
dlg_confirm,string,,Confirm,Kinnita,
dlg_controls_light_in_this_profile,string,,Controls %1$s light%2$s in this profile.,Juhib sellel profiilil %1$s light%2$s.,keep %1$s %2$s
dlg_countdown_timer,string,,Countdown timer,Taimer,
dlg_create_a_flow,string,,Create a flow,Loo voog,
dlg_current,string,,Current %1$s%%,Praegune %1$s%%,keep %1$s
dlg_current_weather,string,,Current weather,Praegune ilm,
dlg_custom,string,,Custom,Kohandatud,
dlg_custom_buttons,string,,Custom buttons,Kohandatud nupud,
dlg_custom_value,string,,Custom %1$s,Kohandatud %1$s,keep %1$s
dlg_custom_name,string,,Custom name,Kohandatud nimi,
dlg_custom_seconds,string,,Custom seconds,Kohandatud sekundid,
dlg_custom_state,string,,Custom state...,Kohandatud olek...,
dlg_date,string,,Date,Kuupäev,
dlg_day_to,string,,%1$s day%2$s to %3$s,%1$s päev%2$s kuni %3$s,keep %1$s %2$s %3$s
dlg_delete_automation,string,,Delete automation?,Kas kustutada automatiseerimine?,
dlg_delete,string,,Delete,Kustuta,
dlg_description,string,,Description,Kirjeldus,
dlg_details,string,,Details,Üksikasjad,
dlg_device_value,string,,Device: %1$s,Seade: %1$s,keep %1$s
dlg_device,string,,Device,Seade,
dlg_direction,string,,Direction —,suund —,
dlg_display,string,,Display,Ekraan,
dlg_display_linked_entities_and_dialog_layout,string,,"Display, linked entities, and dialog layout","Kuva, lingitud olemid ja dialoogipaigutus",
dlg_display_mode,string,,Display mode,Kuvamisrežiim,
dlg_display_order,string,,Display order,Kuva järjekord,
dlg_done,string,,Done,Valmis,
dlg_door_sensors,string,,Door sensors,Ukse andurid,
dlg_edit,string,,Edit,Muuda,
dlg_empty_bin,string,,Empty bin: %1$s,Tühi prügikast: %1$s,keep %1$s
dlg_end,string,,End: %1$s,Lõpp: %1$s,keep %1$s
dlg_enter_a_valid_json_object,string,,Enter a valid JSON object,Sisestage kehtiv JSON-objekt,
dlg_enter_code,string,,Enter code,Sisestage kood,
dlg_enter_the_same_data_object_home_assistant_shows_in,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Sisestage sama andmeobjekt, mida YAML-is näitab Home Assistant. Siin kasutatakse JSON-i, nii et väärtused säilitavad oma täpse tüübi.",don't translate Home Assistant
dlg_entities_count,string,,Entities (%1$s),Üksused (%1$s),keep %1$s
dlg_entities_appearance_and_interactions,string,,"Entities, appearance, and interactions","Üksused, välimus ja interaktsioonid",
dlg_entities,string,,Entities,Üksused,
dlg_entities_that_signal_activity_or_safety_states,string,,Entities that signal activity or safety states,"Üksused, mis annavad märku tegevusest või ohutusolekutest",
dlg_entity_integrations,string,,Entity integrations,Olemi integratsioonid,
dlg_entity_name,string,,Entity name,Olemi nimi,
dlg_entity_picture,string,,Entity picture,Olemi pilt,
dlg_event,string,,Event,Sündmus,
dlg_exact_text_or_number_reported_by_home_assistant,string,,Exact text or number reported by Home Assistant,Täpse teksti või numbri teatas Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,string,,Exit full screen,Välju täisekraanilt,
dlg_floor,string,,Floor,Põrand,
dlg_floor_assignment,string,,Floor assignment,Korruse ülesanne,
dlg_flows,string,,Flows,Voolud,
dlg_forecast,string,,Forecast,Prognoos,
dlg_forget_selection,string,,Forget selection,Unustage valik,
dlg_forward,string,,Forward,Edasi,
dlg_from,string,,From %1$s,Alates %1$s,keep %1$s
dlg_from_state,string,,From state,Osariigist,
dlg_full_day_name,string,,Full Day Name,Täispäeva nimi,
dlg_group_light_paused_for_manual_control,string,,%1$s group light%2$s paused for manual control.,%1$s rühma tuli%2$s on käsitsi juhtimiseks peatatud.,keep %1$s %2$s
dlg_header_appearance,string,,Header appearance,Päise välimus,
dlg_header_custom_color_rrggbb,string,,Header custom color (#RRGGBB),Päise kohandatud värv (#RRGGBB),
dlg_header_pill,string,,Header pill,Päise pill,
dlg_hidden,string,,Hidden,Peidetud,
dlg_hidden_during,string,,Hidden during,Peidetud ajal,
dlg_hide_this_badge_or_schedule_when_it_appears,string,,"Hide this badge, or schedule when it appears",Peida see märk või ajastage selle ilmumine,
dlg_https,string,,https://…,https://…,
dlg_humidity,string,,Humidity,Niiskus,
dlg_icon,string,,Icon,Ikoon,
dlg_icon_animation,string,,Icon animation,Ikooni animatsioon,
dlg_icon_value,string,,Icon: %1$s,Ikoon: %1$s,keep %1$s
dlg_identity,string,,Identity,Identiteet,
dlg_identity_presentation_indicators_and_maintenance,string,,"Identity, presentation, indicators, and maintenance","Identiteet, esitlus, näitajad ja hooldus",
dlg_import_only_rooms_that_have_not_been_edited_or,string,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.","Importige ainult ruumid, mida pole muudetud, või ehitage kõik uuesti. Ümberehitamine eemaldab kõik muudetud ruumid ja korrused enne nende nullist importimist.",
dlg_import_unedited,string,,Import unedited,Import muutmata,
dlg_interactions,string,,Interactions,Interaktsioonid,
dlg_is,string,, is,on,keep the space at the start/end
dlg_items,string,,%1$s items,%1$s üksust,keep %1$s
dlg_last_run,string,,Last run %1$s,Viimane jooks %1$s,keep %1$s
dlg_left,string,,Left,Vasakule,
dlg_left_side_overflows_right,string,,Left side overflows right,Vasak pool voolab üle paremale,
dlg_live,string,,Live,Otse,
dlg_live_uppercase,string,,LIVE,LIVE,
dlg_live_indicators,string,,Live indicators,Live indikaatorid,
dlg_loading_actions,string,,Loading actions…,Toimingute laadimine…,
dlg_lunar_phase,string,,Lunar phase,Kuu faas,
dlg_map,string,,Map,Kaart,
dlg_map_value,string,,Map: %1$s,Kaart: %1$s,keep %1$s
dlg_media,string,,Media,Meedia,
dlg_media_browsing_isn_t_available_for_this_player,string,,Media browsing isn't available for this player.,Meediumisirvimine pole selle mängija jaoks saadaval.,
dlg_media_library,string,,Media library,Meediumiteek,
dlg_media_players,string,,Media players,Meediumipleierid,
dlg_meteorological_tap_or_swipe,string,,Meteorological · tap or swipe,Meteoroloogiline · puudutage või pühkige,
dlg_mm,string,,%1$s mm,%1$s mm,keep %1$s
dlg_modes,string,,Modes,Režiimid,
dlg_moon,string,,Moon,Kuu,
dlg_move_down,string,,Move down,Liigu alla,
dlg_move_up,string,,Move up,Liigu üles,
dlg_multiple_climate_values_are_averaged_separate_sensor_value,string,,Multiple climate values are averaged. Separate sensor values are averaged only when no climate source is selected.,"Mitmed kliimaväärtused on keskmistatud. Andurite eraldi väärtused keskmistatakse ainult siis, kui kliimaallikat pole valitud.",
dlg_name,string,,Name,Nimi,
dlg_name_and_icon_used_throughout_the_app,string,,Name and icon used throughout the app,Kogu rakenduses kasutatav nimi ja ikoon,
dlg_name_optional,string,,Name (optional),Nimi (valikuline),
dlg_native_home_assistant_automations_always_in_sync,string,,"Native Home Assistant automations, always in sync","Natiivsed Home Assistant automatiseeringud, alati sünkroonis",don't translate Home Assistant
dlg_never_triggered,string,,Never triggered,Pole kunagi käivitatud,
dlg_new_flow,string,,New flow,Uus vool,
dlg_next_camera,string,,Next camera,Järgmine kaamera,
dlg_no_conditions_this_flow_always_continues,string,,No conditions — this flow always continues,Tingimusi pole – see voog jätkub alati,
dlg_no_door_sensor,string,,No door sensor,Ukseandurit pole,
dlg_no_forecast_available,string,,No forecast available,Prognoos pole saadaval,
dlg_no_matching_automations,string,,No matching automations,Sobivaid automaatikaid pole,
dlg_no_native_home_assistant_automations_found,string,,No native Home Assistant automations found,Natiivseid Home Assistant automatiseerimisi ei leitud,don't translate Home Assistant
dlg_no_profile_available,string,,No profile available,Profiili pole saadaval,
dlg_no_stream_available,string,,No stream available,Otseülekanne pole saadaval,
dlg_no_supported_alarm_modes_reported_by_this_entity,string,,No supported alarm modes reported by this entity,See olem ei teatanud ühtegi toetatud häirerežiimi,
dlg_no_target,string,,No target,Sihtmärki pole,
dlg_none,string,,None,Mitte ühtegi,
dlg_none_timer_follows_the_completion_time_only,string,,None — timer follows the completion time only,Puudub – taimer järgib ainult valmimisaega,
dlg_not_loaded_by_home_assistant,string,,Not loaded by Home Assistant,Home Assistant pole laadinud,don't translate Home Assistant
dlg_nothing_here,string,,Nothing here.,Siin pole midagi.,
dlg_off_uppercase,string,,OFF,VÄLJAS,
dlg_off,string,,Off,Väljas,
dlg_on_uppercase,string,,ON,SEES,
dlg_on,string,,On,Sees,
dlg_percent_on,string,,%1$s%% • ON,%1$s%% • SEES,keep %1$s
dlg_open_camera_full_screen,string,,Open camera full screen,Ava kaamera täisekraanil,
dlg_open,string,,Open,Avatud,
dlg_optional_controls_and_sensors_for_richer_dialogs,string,,Optional controls and sensors for richer dialogs,Valikulised juhtnupud ja andurid rikkalikumate dialoogide jaoks,
dlg_optional_fields_passed_to_home_assistant,string,,Optional fields passed to Home Assistant,Valikulised väljad edastati kasutajale Home Assistant,don't translate Home Assistant
dlg_optional_label_shown_when_name_is_enabled_above,string,,"Optional label shown when ""Name"" is enabled above","Valikuline silt kuvatakse, kui ülal on lubatud ""Nimi"".",
dlg_oscillate,string,,Oscillate,võnkuma,
dlg_pause,string,,Pause,Paus,
dlg_pause_adaptation,string,,Pause adaptation,Peatage kohanemine,
dlg_pending_timer,string,,Pending timer,Ootel taimer,
dlg_pick_a_source_device_or_fine_tune_individual_roles,string,,Pick a source device or fine-tune individual roles,Valige lähteseade või viimistlege üksikuid rolle,
dlg_place_this_room_in_the_correct_floor_group,string,,Place this room in the correct floor group,Asetage see ruum õigesse põrandarühma,
dlg_placement,string,,Placement,Paigutus,
dlg_players_summarized_by_the_room_header_and_card,string,,Players summarized by the room header and card,Mängijad kokku võetud ruumi päise ja kaardi järgi,
dlg_please_wait,string,,Please wait…,Palun oota…,
dlg_precipitation,string,,Precipitation,Sademed,
dlg_presets_uppercase,string,,PRESETS,PRESETS,
dlg_presets,string,,Presets,Eelseaded,
dlg_previous_camera,string,,Previous camera,Eelmine kaamera,
dlg_profile,string,,Profile,Profiil,
dlg_profile_switches_affect_every_light_assigned_to,string,,Profile switches affect every light assigned to %1$s.,Profiililülitid mõjutavad iga %1$s-le määratud valgust.,keep %1$s
dlg_rain,string,,Rain,Vihma,
dlg_rain_map,string,,Rain map,Vihma kaart,
dlg_rain_map_url_iframe,string,,Rain map URL (iframe),Vihmakaardi URL (iframe),
dlg_re_import_rooms,string,,Re-import rooms,Ruumide uuesti importimine,
dlg_read_only_home_assistant_automation,string,,Read-only Home Assistant automation,Kirjutuskaitstud Home Assistant automatiseerimine,don't translate Home Assistant
dlg_recipes_create_regular_home_assistant_automations_you_can,string,,Recipes create regular Home Assistant automations. You can continue editing them in either HKI7 or Home Assistant.,Retseptid loovad tavalisi Home Assistant automatiseerimisi. Saate jätkata nende muutmist kas HKI7 või Home Assistant.,"don't translate Home Assistant, HKI7"
dlg_remove,string,,Remove,Eemalda,
dlg_remove_edits_and_import_all,string,,Remove edits and import all,Eemaldage muudatused ja importige kõik,
dlg_repeat,string,,Repeat,Korda,
dlg_repeats_every_day_only_the_time_of_day_is,string,,Repeats every day — only the time of day is used.,Kordub iga päev — kasutatakse ainult kellaaega.,
dlg_repeats_every_month_only_the_day_of_the_month,string,,Repeats every month — only the day of the month and time are used.,Kordub iga kuu — kasutatakse ainult kuu päeva ja kellaaega.,
dlg_repeats_every_week_only_the_weekday_and_time_are,string,,Repeats every week — only the weekday and time are used.,Kordub iga nädal – kasutatakse ainult nädalapäeva ja kellaaega.,
dlg_repeats_every_year_the_year_is_ignored_so_e,string,,"Repeats every year — the year is ignored, so e.g. 24–26 Dec recurs each Christmas.","Kordub igal aastal — aastat eiratakse, seega nt. 24.–26. dets. kordub igal jõulupühal.",
dlg_required,string,, (required),(nõutav),keep the space at the start/end
dlg_required_state,string,,Required state,Nõutav olek,
dlg_resume_adaptation,string,,Resume adaptation,Jätkake kohanemist,
dlg_resume,string,,Resume,Jätka,
dlg_reverse,string,,Reverse,Tagurpidi,
dlg_right,string,,Right,Õige,
dlg_right_side_overflows_left,string,,Right side overflows left,Parem pool voolab üle vasakule,
dlg_room_areas,string,,Room areas,Ruumi alad,
dlg_room_climate,string,,Room climate,Ruumi kliima,
dlg_room_name,string,,Room name,Ruumi nimi,
dlg_run_mode,string,,Run mode,Käitusrežiim,
dlg_running_state_entity,string,,Running-state entity,Töötav olek,
dlg_s_are,string,,s are,s on,
dlg_save,string,,Save,Salvesta,
dlg_save_in_home_assistant,string,,Save in Home Assistant,Salvestage Home Assistant,don't translate Home Assistant
dlg_saved_directly_in_the_native_automation,string,,Saved directly in the native automation,Salvestatud otse algsesse automatiseerimisse,
dlg_scheduled,string,,Scheduled,Planeeritud,
dlg_search_actions,string,,Search actions,Otsingutoimingud,
dlg_search_automations,string,,Search automations,Otsinguautomaatika,
dlg_season,string,,Season,Hooaeg,
dlg_select,string,,Select %1$s,Valige %1$s,keep %1$s
dlg_select_a_mode_to_continue,string,,Select a mode to continue,Jätkamiseks valige režiim,
dlg_select_battery_sensor,string,,Select Battery Sensor,Valige Akuandur,
dlg_select_door_sensor,string,,Select Door Sensor,Valige Ukseandur,
dlg_select_empty_bin_control,string,,Select Empty Bin Control,Valige Empty Bin Control,
dlg_select_entities,string,,Select Entities,Valige Olemid,
dlg_select_entity,string,,Select Entity,Valige olemus,
dlg_select_map_camera,string,,Select Map Camera,Valige Kaardikaamera,
dlg_select_media_players,string,,Select Media Players,Valige Meediumipleierid,
dlg_select_running_state_entity,string,,Select running-state entity,Valige tööoleku olem,
dlg_select_target_entity,string,,Select Target Entity,Valige sihtüksus,
dlg_select_the_alarm_panels_summarized_by_this_pill,string,,Select the alarm panels summarized by this pill,Valige selle pilliga kokku võetud häirepaneelid,
dlg_select_vacuum_entity,string,,Select Vacuum Entity,Valige vaakumüksus,
dlg_select_water_level,string,,Select Water Level,Valige Veetase,
dlg_selected,string,,%1$s · Selected,%1$s · Valitud,keep %1$s
dlg_set,string,,Set,Määra,
dlg_shape,string,,Shape,Kuju,
dlg_shape_visible_information_and_icon_behavior,string,,"Shape, visible information, and icon behavior","Kuju, nähtav teave ja ikooni käitumine",
dlg_show_a_descending_timer_when_the_value_is_a,string,,"Show a descending timer when the value is a completion time (e.g. a washer/dryer finish time). Active while counting, off at zero.","Näita kahanevat taimerit, kui väärtus on valmimisaeg (nt pesumasina/kuivati lõppaeg). Aktiivne loendamise ajal, nullist välja lülitatud.",
dlg_show_a_live_radar_rain_map_card_a_camera,string,,Show a live radar/rain map card — a camera entity or an embedded web page (iframe),Näita reaalajas radari/vihmakaardi kaarti – kaamera olemit või manustatud veebilehte (iframe),
dlg_show_badge_bar,string,,Show badge bar,Kuva märgiriba,
dlg_show_the_entity_s_state_or_one_of_its,string,,"Show the entity's state, or one of its attributes instead.",Kuvage olemi olek või selle asemel mõni selle atribuutidest.,
dlg_side_split_alignment,string,,Side (split alignment),Külg (jaotatud joondus),
dlg_snapshot,string,,Snapshot,Hetktõmmis,
dlg_span_badges,string,,Span badges,Säilitusmärgid,
dlg_speed,string,,SPEED,KIIRUS,
dlg_start,string,,Start: %1$s,Algus: %1$s,keep %1$s
dlg_start_with_a_useful_recipe_then_adjust_each_step,string,,"Start with a useful recipe, then adjust each step","Alustage kasuliku retseptiga, seejärel kohandage iga sammu",
dlg_state,string,,State,osariik,
dlg_state_text,string,,State text,Riigitekst,
dlg_switch,string,,SWITCH,LÜLITI,
dlg_tap_hold_and_dialog_quick_actions,string,,"Tap, hold, and dialog quick actions","Puudutage, hoidke ja dialoogiboksi kiirtoimingud",
dlg_target_range_percent,string,,TARGET (%1$s–%2$s%%),SIHT (%1$s–%2$s%%),keep %1$s %2$s
dlg_target,string,,Target,Sihtmärk,
dlg_target_entity_optional,string,,Target entity (optional),Sihtüksus (valikuline),
dlg_temperature,string,,Temperature,Temperatuur,
dlg_temperature_and_humidity_sources_for_the_room,string,,Temperature and humidity sources for the room,Ruumi temperatuuri ja niiskuse allikad,
dlg_value_with_unit,string,,%1$s%2$s,%1$s%2$s,keep %1$s %2$s
dlg_negative_value,string,,-%1$s,-%1$s,keep %1$s
dlg_spaced_temperature,string,,  %1$s°,%1$s°,keep %1$s; keep the space at the start/end
dlg_value_and_unit,string,,%1$s %2$s,%1$s %2$s,keep %1$s %2$s
dlg_temperature_value,string,,%1$s°,%1$s°,keep %1$s
dlg_updating_value,string,,%1$s…,%1$s…,keep %1$s
dlg_sentence_pair,string,,%1$s. %2$s,%1$s. %2$s,keep %1$s %2$s
dlg_labeled_value_unit,string,,%1$s: %2$s%3$s,%1$s: %2$s%3$s,keep %1$s %2$s %3$s
dlg_selected_value,string,,✓ %1$s,✓ %1$s,keep %1$s
dlg_zoom_multiplier,string,,%1$s×,%1$s×,keep %1$s
dlg_page_of_pages,string,,%1$s/%2$s,%1$s/%2$s,keep %1$s %2$s
dlg_labeled_value,string,,%1$s: %2$s,%1$s: %2$s,keep %1$s %2$s
dlg_percentage,string,,%1$s%%,%1$s%%,keep %1$s
dlg_that_profile,string,,that profile,see profiil,
dlg_the_exact_dates_you_pick_leave_a_bound_as,string,,"The exact dates you pick. Leave a bound as ""Any"" for an open-ended range.","Teie valitud täpsed kuupäevad. Avatud vahemiku jaoks jätke piiranguks ""Igasugune"".",
dlg_the_room_header_and_card_show_a_single_player,string,,"The room header and card show a single player's media, or an active-player count when multiple players are selected.","Ruumi päis ja kaart näitavad ühe mängija meediat või aktiivsete mängijate arvu, kui valitud on mitu mängijat.",
dlg_thermostat_dial,string,,Thermostat dial,Termostaadi ketas,
dlg_this_action_does_not_use_an_entity_target,string,,This action does not use an entity target.,See toiming ei kasuta olemi sihtmärki.,
dlg_this_action_has_no_required_target_or_additional_fields,string,,This action has no required target or additional fields.,Sellel toimingul pole kohustuslikke sihtmärke ega täiendavaid välju.,
dlg_this_automation_is_managed_outside_home_assistant_s_ui,string,,"This automation is managed outside Home Assistant's UI (usually YAML). HKI7 can show it, but will not overwrite it.","Seda automatiseerimist hallatakse väljaspool Home Assistant kasutajaliidest (tavaliselt YAML). HKI7 saab seda näidata, kuid ei kirjuta seda üle.","don't translate Home Assistant, HKI7"
dlg_this_entity,string,,This entity,See üksus,
dlg_this_light_is_paused_for_manual_control,string,,This light is paused for manual control.,See tuli on käsitsi juhtimiseks peatatud.,
dlg_this_removes_all_imported_rooms_and_floors_from_this,string,,This removes all imported rooms and floors from this view.,See eemaldab sellelt vaatelt kõik imporditud ruumid ja korrused.,
dlg_this_removes_the_native_automation_from_home_assistant_thi,string,,This removes the native automation from Home Assistant. This cannot be undone from HKI7.,See eemaldab Home Assistant loomuliku automatiseerimise. Seda ei saa HKI7 tagasi võtta.,"don't translate Home Assistant, HKI7"
dlg_time,string,,Time,Aeg,
dlg_to_state,string,,To state,Välja öelda,
dlg_turn_on,string,,Turn On,Lülita sisse,
dlg_unit,string,,Unit,Üksus,
dlg_untitled,string,,Untitled,Pealkirjata,
dlg_url_https,string,,URL (https://…),URL (https://…),
dlg_vacuum_entities,string,,Vacuum entities,Vaakumüksused,
dlg_vertical_slider,string,,Vertical slider,Vertikaalne liugur,
dlg_visibility,string,,Visibility,Nähtavus,
dlg_visibility_alignment_and_overflow_behavior,string,,"Visibility, alignment, and overflow behavior","Nähtavus, joondus ja ülevoolu käitumine",
dlg_visible_during,string,,Visible during,Nähtav ajal,
dlg_waiting_for_home_assistant,string,,Waiting for Home Assistant,Home Assistant ootamine,don't translate Home Assistant
dlg_wallpaper_and_optional_custom_color,string,,Wallpaper and optional custom color,Tapeet ja valikuline kohandatud värv,
dlg_wallpaper_url_or_path,string,,Wallpaper URL or path,Taustapildi URL või tee,
dlg_water_value,string,,Water: %1$s,Vesi: %1$s,keep %1$s
dlg_water,string,,Water,Vesi,
dlg_weather_details,string,,Weather details,Ilma üksikasjad,
dlg_weather_entities,string,,Weather entities,Ilmaolemid,
dlg_when,string,,When,Millal,
dlg_when_and_if_then,string,,When · And if · Then,Millal · Ja kui · Siis,
dlg_widget_width,string,,Widget width,Vidina laius,
dlg_wind,string,,Wind,Tuul,
dlg_any,string,,Any,Ükskõik milline,
dlg_once,string,,Once,Üks kord,
dlg_daily,string,,Daily,Igapäevane,
dlg_weekly,string,,Weekly,Iganädalane,
dlg_monthly,string,,Monthly,Igakuine,
dlg_yearly,string,,Yearly,Aastane,
dlg_default,string,,Default,Vaikimisi,
dlg_toggle,string,,Toggle,Lülita,
dlg_more_information,string,,More information,Rohkem infot,
dlg_navigate,string,,Navigate,Navigeerige,
dlg_url,string,,URL,URL,
dlg_home,string,,Home,Kodu,
dlg_rooms,string,,Rooms,Toad,
dlg_energy,string,,Energy,Energia,
dlg_climate,string,,Climate,Kliima,
