key,type,item,english,translation,notes
cr_whats_new_beta_14,array,5,"New Find my devices widget: a map of your phones, watches, tags and trackers. Add any device_tracker or person entity; the ones reporting GPS appear as pins on the map, the rest are still listed with their state. Tick as many as you like to show them together, or leave nothing ticked to see everything. Three filters narrow the list: All, Devices, and People. The card follows the same design as the other widgets, so background image, icon, width, shape and corner radius all work as you would expect.",新しい「デバイスを探す」ウィジェット：スマホ、ウォッチ、タグ、トラッカーを地図に表示します。device_tracker や person エンティティを追加でき、GPS を報告するものはピンとして地図に、それ以外も状態付きで一覧に並びます。複数選んで同時に表示でき、何も選ばなければすべてが表示されます。フィルターは「すべて」「デバイス」「人物」の 3 種類です。カードは他のウィジェットと同じデザインなので、背景画像・アイコン・幅・形状・角丸もそのまま使えます。,
cr_whats_new_beta_14,array,6,"The maps in the app no longer look like a printed atlas. HKI now uses the same muted CARTO basemap that Home Assistant's own map card uses, instead of the standard OpenStreetMap rendering, which was designed as a mapper's reference render rather than a background for an app. It also has a proper dark variant, so the map finally follows your theme instead of glowing white inside a dark dialog.",アプリ内の地図が印刷地図帳のような見た目でなくなりました。標準の OpenStreetMap 描画は地図作成者向けの参照用であり、アプリの背景向けではないため、Home Assistant の地図カードと同じ落ち着いた CARTO ベースマップに切り替えました。ダーク版もあるので、暗いダイアログで白く光ることなくテーマに従います。,don't translate Home Assistant
cr_whats_new_beta_14,array,7,"Fixed room following doing nothing at all once Ask before switching rooms was turned off. That switch was being treated as a master off-switch for the whole feature, so with prompting disabled the app neither asked nor moved. It now does what it says: with prompting on you get the prompt, with it off the room simply opens. Don't ask again until I restart still stops both, since trading a prompt for a surprise jump would be worse.",「部屋を切り替える前に確認」をオフにすると部屋追従が何もしなくなる不具合を修正しました。このスイッチが機能全体の主スイッチとして扱われており、確認を切ると尋ねもしないし移動もしませんでした。今は名前のとおりに動作し、オンなら確認、オフならそのまま部屋を開きます。「再起動まで聞かない」は引き続き両方を止めます。,
cr_whats_new_beta_14,array,8,"Fixed the waste widget's settings dialog being cut off around two thirds of the way down while empty space sat below it. The dialog reserves a tall card but its contents were capped at a fixed height, so the scroll area stopped short of the space available. Both the settings dialog and the waste dialog itself now use the full height.",ゴミウィジェットの設定ダイアログが、下に空きがあるのに 3 分の 2 あたりで切れる問題を修正しました。ダイアログは背の高いカードを確保しますが、中身が固定高さで上限されていたため、スクロール領域が使える領域に届いていませんでした。両方のダイアログが全高を使うようになりました。,
cr_whats_new_beta_14,array,9,"The waste dialog's calendar can now look 7, 14 or 28 days ahead, and is drawn as a week grid like the calendar widget rather than a flat list: weekday columns, one row per week, and a coloured dot per collection in its fraction's colour. Tap a day to see what is collected then; it opens on the next day with a collection.",ゴミダイアログのカレンダーが 7・14・28 日先まで見られるようになり、フラットな一覧ではなくカレンダーウィジェットと同じ週グリッドで描画されます。曜日の列、週ごとの行、収集ごとにその分別の色のドットが付きます。日をタップするとその日の収集が分かり、次の収集日で開きます。,
cr_whats_new_beta_14,array,10,"Parcel dialogs now say Today or Tomorrow instead of naming the weekday. The whole question a delivery date answers is how soon, and “Wednesday” on a Wednesday made you work that out yourself.",宅配ダイアログが曜日名ではなく「今日」「明日」と表示するようになりました。配達日が答えるのは「あとどれくらいか」であり、水曜日に「水曜日」と出されても自分で考えることになります。,
cr_whats_new_beta_14,array,11,"The +2 bubble in the header, shown when there are more people than fit, now opens. Tapping it lists everyone with their name and state, and picking someone opens their detail dialog as usual. Previously those people were simply unreachable on a narrow header.",ヘッダーに入りきらない人数のときに出る「+2」バブルが押せるようになりました。タップすると全員が名前と状態付きで一覧され、選ぶといつもの詳細ダイアログが開きます。以前は狭いヘッダーでその人たちに到達できませんでした。,
cr_whats_new_beta_14,array,12,"Fixed the map in the person dialog overflowing the dialog on a tablet or unfolded foldable. The map was drawn as a square as wide as the dialog, so on a 620dp-wide card it became 620dp tall and pushed the address off the bottom. It now takes the height left over instead.",人物ダイアログの地図がタブレットや開いたフォールデブルでダイアログからはみ出す問題を修正しました。地図はダイアログ幅と同じ正方形として描画されていたため、幅 620dp のカードでは高さも 620dp になり、住所が下に押し出されていました。今は残りの高さを使います。,
cr_whats_new_beta_14,array,13,"Fixed notifications going undelivered while Home Assistant reported the device as not connected to local push notifications, even with the app open. The app stood aside for its background connection whenever the settings said that connection should be running — but when Android refused to start it, such as after a reboot, nothing was listening at all. The app now checks whether that connection is really running rather than whether it is meant to be, takes over when it is not, and hands the channel back the moment it does come up.",アプリを開いていても Home Assistant が「ローカルプッシュ通知に未接続」と報告し、通知が届かない問題を修正しました。設定上バックグラウンド接続が動くことになっているだけでアプリ側は待機していたため、再起動後など Android がその起動を拒否すると、誰も受信していませんでした。今は「動くはず」ではなく「実際に動いているか」を確認し、動いていなければアプリ側が引き受け、接続が立ち上がればその場でチャネルを返します。,don't translate Home Assistant
cr_whats_new_beta_14,array,14,"Fixed room-following settings not taking effect on the device you changed them from. Turning following off, or changing how long a room must hold before it counts as a move, was written to the companion component but not to the device's own cached copy — so it kept following, and kept using the old dwell time, until the app was next started. Changes now apply immediately. The dwell slider also no longer offers zero seconds, which made the very first sensor reading count as a move.",部屋追従の設定を変更した端末自身でその変更が反映されない問題を修正しました。追従をオフにしても、移動とみなすまでの滅在時間を変えても、コンパニオンコンポーネントには書かれるものの端末のキャッシュには反映されず、アプリを再起動するまで古い設定で追従し続けていました。変更は即座に適用されます。またスライダーで 0 秒を選べなくなりました。最初のセンサー値がそのまま移動扱いになっていたためです。,
cr_whats_new_beta_14,array,15,"The Formula 1 card now says one thing: the next grand prix and when it is — “Today 15:00” on the day, otherwise the date and time, in your own timezone. Track status is gone from it, because outside a session that read “Not running”, which is not what anyone glances at the card for. The status sits in the same dark pill the camera, vacuum and waste cards use, so it lines up with the rest of your dashboard again. The circuit outline stays as a faint watermark and the host country flag in the corner. The widget also no longer asks which F1 instance to use — it reads everything the integration publishes, so the dialog always has the full picture.",F1 カードは一つのことだけを伝えます。次のグランプリとその開催日時 —— 当日なら「今日 15:00」、それ以外は日付と時刻を、お使いのタイムゾーンで表示します。コースステータスはカードから外しました。セッション外では「未実施」と出るだけで、それを見るためにカードを見る人はいません。ステータスはカメラ・ロボット掃除機・ゴミカードと同じ暗いピルに入り、ダッシュボードの他のカードと揃います。コースの輪郭は薄い透かし、開催国の国旗は隅に残ります。またどの F1 インスタンスを使うかを尋ねなくなり、統合が公開するすべてを読むため、ダイアログには常に全体が揃います。,
cr_whats_new_beta_14,array,16,"The To-Do List dialog's undo/redo and Close buttons moved from the title row to the bottom action bar, matching every other dialog in the app.",To-Do リスト ダイアログの [元に戻す/やり直し] ボタンと [閉じる] ボタンがタイトル行から下部のアクション バーに移動し、アプリ内の他のすべてのダイアログと一致しました。,
cr_whats_new_beta_14,array,17,* HKI 7 Cloud Component integration required.,* HKI 7 Cloudコンポーネントとの連携が必要です。,don't translate HKI 7 Cloud
cr_whats_new_beta_13,array,1,"HKI can now follow you from room to room. Point it at a room-presence sensor such as ESPresense and it opens the room you are in when the app starts, then offers to switch views when you move somewhere else. Rooms also gain a purple counter showing how many people are in them, beside the motion and presence counters. An admin sets this up for the whole family under Settings › Family Sharing › Presence: pick each person's sensor and how long a new room must hold before it counts as a move. Sensor rooms named after your Home Assistant areas are matched automatically.*",HKI が部屋から部屋へ追従できるようになりました。ESPresense などの在室センサーを指定すると、アプリ起動時にいる部屋が開き、別の場所へ移動すると表示を切り替えるか尋ねます。各部屋には、動体と在室のカウンターの隣に、その部屋にいる人数を示す紫のカウンターも表示されます。管理者は設定 › ファミリー共有 › 在室 で家族全員分をまとめて設定できます。各人のセンサーと、新しい部屋が移動と見なされるまでの待ち時間を指定します。Home Assistant のエリアと同じ名前のセンサー部屋は自動で一致します。*,don't translate Home Assistant
cr_whats_new_beta_13,array,2,"Notifications from Home Assistant can now carry action buttons. Add actions to a notify.mobile_app_… message and each one appears on the notification; tapping it sends the action back to Home Assistant, where an automation can respond. The buttons also appear on the in-app banner and in the notification drawer, because HKI hides system notifications while it is open. A URI action opens its link, a REPLY action takes a typed answer, and an action tapped while offline is delivered once the connection returns. Each notification can be actioned once.",Home Assistant からの通知にアクションボタンを表示できるようになりました。notify.mobile_app_… のメッセージに actions を追加すると、各ボタンが通知に表示され、タップするとアクションが Home Assistant に送り返されてオートメーションで処理できます。HKI は起動中にシステム通知を表示しないため、これらのボタンはアプリ内のバナーと通知一覧にも表示されます。URI アクションはリンクを開き、REPLY アクションは入力した返信を送信します。オフラインでタップしたアクションは接続が戻ったときに送信されます。各通知のアクションは1 回だけ使用できます。,don't translate Home Assistant
cr_whats_new_beta_13,array,3,"New Action button: a button that needs no entity at all. Give it a name, an icon, and whatever tap, hold, or double-tap action you like — navigate to a view or room, call a Home Assistant action, open a URL or a custom popup. Add one from the widget picker, from a button stack, or as an action badge in the badge area beside the header.",新機能：エンティティを一切必要としない「アクションボタン」。名前とアイコンを設定し、タップ・長押し・ダブルタップに好きなアクションを割り当てられます（ビューや部屋への移動、Home Assistantのアクション実行、URLやカスタムポップアップの表示など）。ウィジェット選択画面、ボタンスタック、またはヘッダー横のバッジ領域にアクションバッジとして追加できます。,don't translate Home Assistant
cr_whats_new_beta_13,array,4,"Icon-only buttons can now be sized. Auto shrinks the icon as a stack gains columns, which is what makes icon-only usable in the four-, five-, and six-column custom popups where a fixed-size icon used to overflow the button. A button can also be given its own size.",アイコンのみのボタンのサイズを設定できるようになりました。自動にするとスタックの列が増えるほどアイコンが小さくなり、固定サイズでははみ出していた4〜6列のポップアップでもアイコンのみが使えます。ボタンごとに独自のサイズも指定できます。,
cr_whats_new_beta_13,array,5,"Button stacks can push their appearance onto every button they hold: one Icon only for every button switch instead of the same switch on twenty buttons, plus an icon size they all inherit. A single button can still override the size.",ボタンスタックは、含まれるすべてのボタンに外観を適用できます。20個のボタンに同じスイッチを設定する代わりに「すべてのボタンをアイコンのみにする」スイッチ1つで済み、アイコンサイズもすべてに引き継がれます。個々のボタンで上書きも可能です。,
cr_whats_new_beta_13,array,6,"The quick start guide can be browsed by hand. Swipe the gesture preview, tap a dot, or tap any tip to jump to it. It still plays on its own until you take over.",クイックスタートガイドを手動で操作できるようになりました。ジェスチャーのプレビューをスワイプするか、ドットや各項目をタップするとそこへ移動します。操作するまでは自動再生が続きます。,
cr_whats_new_beta_13,array,7,"Fixed the waste widget showing the wrong icon and colour for every collection type outside Dutch: the type was matched against the translated label, so PMD shown as Packaging fell through to a generic grey-blue bin. PMD is orange with a recycling symbol again.",ごみ回収ウィジェットがオランダ語以外で種類ごとに誤ったアイコンと色を表示していた問題を修正しました。種類を翻訳後のラベルと照合していたため、Packagingと表示されたPMDが汎用の灰青色のごみ箱になっていました。PMDは再びリサイクル記号のオレンジです。,
cr_whats_new_beta_13,array,8,"Fixed the room-following prompt appearing after Ask before switching rooms was turned off, and for the room already on screen. It now also offers Don't ask again until I restart the app, and the wait time can be set whether or not prompting is on.",「部屋を切り替える前に確認する」をオフにした後も部屋移動の確認が表示される問題と、すでに表示中の部屋について確認が出る問題を修正しました。確認には「アプリを次に起動するまで確認しない」も追加され、待ち時間は設定の状態にかかわらず変更できます。,
cr_whats_new_beta_13,array,9,"Flows can express Any of these and nested logic, not just a flat list of ANDs. A group opens into its own list with a breadcrumb, and groups can hold groups, so motion detected AND (after sunset OR guest mode on) is buildable. It is the same structure Home Assistant's own editor writes, so a flow made in HA that used OR is no longer an untouchable advanced block.",フローで「いずれかが成立」や入れ子の条件が扱えるようになり、AND の平坦な一覧だけではなくなりました。グループはパンくず付きの独自の一覧で開き、グループの中にグループも置けるため、「動体を検知 かつ（日没後 または ゲストモードがオン）」を組めます。これは Home Assistant の自動化エディターが書き出すのと同じ構造なので、HA で OR を使って作ったフローも、もう手を触れられない高度なブロックではありません。,don't translate Home Assistant
cr_whats_new_beta_13,array,10,"Thermostat dials on the Climate view no longer squeeze six across a landscape foldable. Dials hold at four per row until the window is genuinely desktop-wide, so each keeps enough width to read.",気候ビューのサーモスタットダイヤルが、横向きの折りたたみ端末で6つ並んで狭くなることがなくなりました。ウィンドウが十分に広くなるまでは1行に4つを維持し、各ダイヤルが読める幅を保ちます。,
cr_whats_new_beta_13,array,11,"The Waiting for notifications message now has a Hide this notification button that jumps straight to its Android channel settings, where switching the channel off hides it for good while the connection keeps working. Android will not let a background connection run without a visible notification, so this is as far as muting can go. It also switches itself on when you have more than one Home Assistant server.",「通知を待機中」の表示に「この通知を非表示」ボタンが付き、Android のチャンネル設定へ直接移動できます。そこでチャンネルをオフにすると、接続は動いたまま通知だけが完全に消えます。Android は表示される通知なしでのバックグラウンド接続を許可しないため、これが消音の限界です。Home Assistant サーバーが複数ある場合にも自動的に有効になります。,don't translate Home Assistant
cr_whats_new_beta_13,array,12,"The vacuum widget can now draw a Valetudo map itself. Choose Valetudo map as the button image and point it at your robot's map camera: HKI reads the map data Valetudo hides inside that camera's PNG and draws the floor, walls, rooms, the robot, its dock and the path it has taken. No add-on, custom component or extra Home Assistant integration is involved, and the map refreshes on its own while the robot is cleaning.",ロボット掃除機ウィジェットが Valetudo マップを自前で描画できるようになりました。ボタン画像に Valetudo マップを選び、ロボットのマップカメラを指定するだけで、Valetudo がその PNG に埋め込んだマップデータを HKI が読み取り、床・壁・部屋・ロボット・充電ドック・走行経路を描きます。アドオンもカスタムコンポーネントも追加の Home Assistant 統合も不要で、掃除中はマップが自動で更新されます。,"don't translate Home Assistant, Valetudo"
cr_whats_new_beta_13,array,13,"Tap a room on the Valetudo map to send the robot to clean it. Rooms use the names you gave them in Valetudo. Cleaning a single room goes through Home Assistant's clean_area action, so first map the robot's segments to your areas in Home Assistant — until you do, the map says so instead of leaving the tap doing nothing.",Valetudo マップ上の部屋をタップすると、その部屋を掃除させられます。部屋名は Valetudo で付けた名前を使います。単一の部屋の掃除は Home Assistant の clean_area アクションを経由するため、まず Home Assistant でロボットのセグメントをエリアに割り当ててください。未設定の間は、タップを無視せずマップがその旨を知らせます。,"don't translate Home Assistant, Valetudo"
cr_whats_new_beta_13,array,14,"The vacuum settings now warn that plain Map camera on a Valetudo map entity shows a blank tile. Valetudo deliberately does not render the map on the robot, so its PNG is only a container for the data — Valetudo map is the mode that shows something.",ロボット掃除機設定に、Valetudo のマップエンティティに単なるマップカメラを使うと空白のタイルになるという警告を追加しました。Valetudo は意図的にロボット上でマップを描画せず、PNG はデータの入れ物にすぎません。実際に表示されるのは Valetudo マップモードです。,don't translate Valetudo
cr_whats_new_beta_13,array,15,"The vacuum dialog now shows a Valetudo map whenever the map camera you picked actually carries one, whatever the button image is set to — the button image only decides how the tile on the dashboard looks. Cameras that turn out not to be Valetudo maps still show their picture, and HKI stops re-checking once it knows.",ロボット掃除機ダイアログは、選んだマップカメラに実際にマップデータがあれば、ボタン画像の設定に関係なく Valetudo マップを表示します。ボタン画像はダッシュボード上のタイルの見た目を決めるだけです。Valetudo マップでないカメラは従来どおり画像を表示し、一度判別すれば再確認は行いません。,don't translate Valetudo
cr_whats_new_beta_13,array,16,"The robot image now spins while the vacuum is cleaning or returning to its dock, using the same icon animation settings as the rest of the app. A button's own animation setting still overrides it, and Off keeps it still.",ロボット画像が、掃除中やドック復帰中に回転するようになりました。アプリ全体と同じアイコンアニメーション設定に従い、ボタン個別の設定が優先されます。オフにすれば静止したままです。,
cr_whats_new_beta_13,array,17,* HKI 7 Cloud Component integration required.,* HKI 7 Cloudコンポーネントとの連携が必要です。,don't translate HKI 7 Cloud
cr_whats_new_beta_12,array,1,"Button widgets and button stacks can now hold an empty, fully transparent button. It takes up a grid cell without drawing anything, so the buttons around it line up exactly where you want them.",ボタンウィジェットとボタンスタックに、空の完全に透明なボタンを置けるようになりました。何も描画せずにグリッドの1マスを占有するため、周囲のボタンを思いどおりの位置にそろえられます。,
cr_whats_new_beta_12,array,2,Buttons can show just their icon. The new Icon only switch under a button's Appearance settings drops the name and state and centers a larger icon on the button.,ボタンにアイコンだけを表示できます。ボタンの外観設定にある新しい「アイコンのみ」スイッチで、名前と状態を隠し、大きめのアイコンを中央に配置します。,
cr_whats_new_beta_12,array,3,"New Custom popup action for buttons, badges, and dialog buttons. Point any tap, hold, or double tap at a popup you build yourself: it opens with the usual dialog title, status, history, and close controls, and you fill it with any widget the app offers. Popups are listed under Settings › Appearance › Popups, where Edit contents opens one ready to arrange. Popups are shared, so several buttons can open the same one, and stacks inside a popup can use up to six columns instead of three. While a popup is being arranged, a Done button sits beside Add widget to leave edit mode without closing it.",ボタン、バッジ、ダイアログのボタンに「カスタムポップアップ」アクションを追加しました。タップ・長押し・ダブルタップを自作のポップアップに割り当てられます。ポップアップは通常どおりタイトル・ステータス・履歴・閉じるを備え、アプリのあらゆるウィジェットを配置できます。ポップアップは設定›外観›ポップアップに一覧表示され、「内容を編集」で編集できる状態で開きます。ポップアップは共有されるため複数のボタンから同じものを開け、内部のスタックは3列ではなく最大6列まで使えます。ポップアップの編集中は「ウィジェットを追加」の隣に「完了」ボタンが表示され、閉じずに編集モードを終了できます。,
cr_whats_new_beta_12,array,4,"Fixed the Energy detail views (Solar, Electricity, Gas, Water, City heating, Battery) drawing their cards flush against each other with their headings missing. Production, Forecast, Inverters and the rest were hidden behind the card below them; the cards now keep their headings and the usual spacing.",エネルギーの詳細画面（太陽光・電気・ガス・水道・地域熱供給・バッテリー）でカードが見出しなしで隙間なく並ぶ問題を修正しました。「発電」「予測」「インバーター」などの見出しが下のカードの背面に隠れていました。カードは見出しと通常の間隔を保つようになりました。,
cr_whats_new_beta_12,array,5,"Fixed Parental Controls refusing to save. An out-of-date HKI 7 Cloud component rejects the Visible and Invisible lists, which used to fail the whole policy; the permissions now save regardless and the message says the component needs updating. Those lists only filter entity lists such as global search — a button on a family dashboard stays visible unless it is hidden for that person explicitly.*",ペアレンタルコントロールが保存できない問題を修正しました。古いHKI 7 Cloudコンポーネントは「表示」と「非表示」のリストを拒否し、これまではポリシー全体が失敗していました。現在は権限が保存され、コンポーネントの更新が必要であることを通知します。これらのリストはグローバル検索などのエンティティ一覧のみを絞り込みます。ファミリーダッシュボードのボタンは、その人に対して明示的に非表示にしない限り表示されたままです。*,don't translate HKI 7 Cloud
cr_whats_new_beta_12,array,6,* HKI 7 Cloud Component integration required.,* HKI 7 Cloudコンポーネントとの連携が必要です。,don't translate HKI 7 Cloud
cr_whats_new_beta_11,array,1,"Rooms, Climate, Security, Energy, and Battery dashboards now make better use of tablets and foldables. Large cards follow the Home and individual-room 1/2/3-column layout, while compact tiles auto-fit without becoming cramped. Climate, Security, and Energy cards use a height-aware masonry layout on wider displays, eliminating large gaps below shorter cards.",部屋、空調、セキュリティ、エネルギー、バッテリーの各ダッシュボードが、タブレットや折りたたみ端末の画面をより有効に使うようになりました。大きなカードはホーム画面や個別の部屋と同じ1～3列レイアウトになり、コンパクトなタイルは窮屈にならないよう自動調整されます。広い画面では空調、セキュリティ、エネルギーのカードが高さを考慮したメイソンリーレイアウトになり、短いカードの下に大きな空白が残りません。,
cr_whats_new_beta_11,array,2,State-colored icons on entity buttons and header/status pills now preserve their semantic hue while automatically shifting lighter or darker when they would blend into the current theme.,エンティティボタンやヘッダー／状態ピルの状態色アイコンは識別できる色相を保ちつつ、現在のテーマに溶け込む場合は自動的に明るい色または暗い色へ調整されます。,
cr_whats_new_beta_11,array,3,"Selecting a family dashboard during onboarding now subscribes that installation to it. Owner edits are published when Save or Done is tapped, active clients refresh immediately, and offline clients reconcile when reopened. Non-admin subscribers cannot create or duplicate dashboards unless the app is fully reset.*",初期設定でファミリーダッシュボードを選ぶと、この端末がそのダッシュボードを購読するようになりました。所有者が「保存」または「完了」を押すと変更が公開され、使用中のクライアントはすぐに更新され、オフラインのクライアントは次回起動時に同期します。管理者以外の購読者は、アプリを完全にリセットするまでダッシュボードを作成または複製できません。*,
cr_whats_new_beta_11,array,4,"Dashboard setup during onboarding can now restore a local, Google Drive, or Home Assistant backup. New Google Drive and Home Assistant backups use consistent, informative names containing the app version and creation date.*",初期設定のダッシュボード作成画面から、ローカル、Google Drive、Home Assistantのバックアップを復元できるようになりました。Google DriveとHome Assistantの新しいバックアップには、アプリのバージョンと作成日を含む統一された分かりやすい名前が付きます。*,"don't translate Home Assistant, Google Drive"
cr_whats_new_beta_11,array,5,"Calendar widgets become vertically scrollable when their height is too small for every event, and hidden Home widgets are removed from the layout instead of leaving an empty space.",カレンダーウィジェットの高さがすべての予定を表示するには足りない場合、縦にスクロールできるようになりました。非表示のホームウィジェットは空白を残さずレイアウトから削除されます。,
cr_whats_new_beta_11,array,6,"Parcel carrier cards now show the earliest expected delivery date and time for active incoming or outgoing shipments, including integrations that expose a separate next-delivery sensor.",配送業者カードに、進行中の受取または発送荷物のうち最も早い配達予定日時が表示されるようになりました。次回配達用の個別センサーを公開する連携にも対応します。,
cr_whats_new_beta_11,array,7,"Family permissions can now independently allow dashboard switching and creation. Fully restricted subscribers see a locked Dashboard settings tab; onboarding removes its placeholder dashboard when switching is denied, and a deleted family dashboard opens a permission-aware recovery screen instead of silently creating a replacement.*",ファミリー権限で、ダッシュボードの切り替えと作成を個別に許可できるようになりました。両方を制限された購読者にはロックされたダッシュボード設定が表示されます。切り替えが禁止されている場合、初期設定では仮のダッシュボードを削除し、ファミリーダッシュボードが削除された場合は代替を自動作成せず、権限に応じた復旧画面を開きます。*,
cr_whats_new_beta_11,array,8,"Family permissions now also control manual re-importing. Non-admins cannot open Family Sharing settings, disabled onboarding choices explain why they are unavailable, and aesthetics-only editors see only visual controls. Their local names, icons, colors, backgrounds, styles, sizes, and layouts take priority when owner updates arrive.*",ファミリー権限で手動の再インポートも管理できるようになりました。管理者以外はファミリー共有設定を開けず、初期設定で無効な選択肢には理由が表示されます。外観のみを編集できるユーザーには視覚的な設定だけが表示され、所有者から更新が届いてもローカルの名前、アイコン、色、背景、スタイル、サイズ、レイアウトが優先されます。*,
cr_whats_new_beta_11,array,9,"Climate sensor/device tabs, Security groups, and every Energy detail tab now follow the same responsive one-, two-, or three-column masonry rules, including their edit and reorder layouts.",気候のセンサー／デバイスタブ、セキュリティグループ、すべてのエネルギー詳細タブが、編集・並べ替え時も含め、同じ1〜3列のレスポンシブなMasonryルールに従うようになりました。,
cr_whats_new_beta_11,array,10,Aesthetics-only family editors can no longer change header-pill configuration or the dashboard's people; those functional settings remain controlled by the owner.*,外観のみ編集できるファミリーユーザーは、ヘッダーピルの設定やダッシュボードの人物を変更できなくなりました。これらの機能設定は所有者が管理します。*,
cr_whats_new_beta_11,array,11,"Parental Controls now replaces manual entity-ID entry with Visible and Invisible lists. Admins can select complete Home Assistant domains or individual entities, and global search hides restricted entities and devices. Invisible entries always take precedence.*",ペアレンタルコントロールの手動エンティティID入力を「表示」と「非表示」のリストに置き換えました。管理者はHome Assistantのドメイン全体または個別のエンティティを選択でき、グローバル検索では制限されたエンティティとデバイスが表示されません。「非表示」が常に優先されます。*,don't translate Home Assistant
cr_whats_new_beta_11,array,12,"Energy setup now imports SmartGateways and DSMR Reader P1 meters even when the Home Assistant Energy dashboard has not been configured and the sensors are not attached to a device. Tariff 1 and tariff 2 readings are recognised separately, and usage charts and period totals add both tariffs together when no single grid import or export sensor is set.",Home Assistantのエネルギーダッシュボードが未設定で、センサーがデバイスに紐づいていない場合でも、エネルギー設定でSmartGatewaysとDSMR ReaderのP1メーターを取り込めるようになりました。料金区分1と2を個別に認識し、買電・売電のセンサーを個別に指定していない場合は使用量グラフと期間合計で両方の料金区分を合算します。,don't translate Home Assistant
cr_whats_new_beta_11,array,13,* HKI 7 Cloud Component integration required.,* HKI 7 Cloudコンポーネントとの連携が必要です。,don't translate HKI 7 Cloud
cr_whats_new_beta_10,array,1,"Visibility rules now work across all widgets and individual items, with time, entity, person, and mixed AND/OR conditions. Admins using a family-shared dashboard can choose whether an item is Visible or Hidden for a selected user. Person conditions use HKI 7 Cloud, whose requirement is shown when it is unavailable. New rules start empty so you choose Time, Entity, or Person.",表示ルールはすべてのウィジェットと項目で、時間、エンティティ、ユーザー、AND/ORの混在条件に対応します。家族共有ダッシュボードの管理者は、選択したユーザーに項目を表示または非表示にできます。ユーザー条件にはHKI 7 Cloudを使用し、連携がない場合は要件を表示します。新しいルールは空の状態から時間、エンティティ、ユーザーを選べます。,don't translate HKI 7 Cloud
cr_whats_new_beta_10,array,2,"Room-status counter badges keep a stable two-digit width. Headers responsively fit one, two, or three counters per row like the home-page and person badges, without pushing the title down.",部屋の状態カウンターバッジは2桁分の幅を常に保ちます。ヘッダーはホーム画面やユーザーバッジと同様に1～3列へ自動調整され、タイトルを下へ押しません。,
cr_whats_new_beta_10,array,3,"Energy setup now recognises SmartGateways and DSMR Reader MQTT sensor names, and choosing a source device refills its separate sensor roles. City heating has dedicated settings, a source tile and detail tab, plus an estimated natural-gas equivalent for J/GJ heat readings.",エネルギー設定がSmartGatewaysとDSMR ReaderのMQTTセンサー名を認識するようになり、ソース機器を選ぶと個別センサーが再入力されます。地域暖房には専用設定、ソースタイル、詳細タブ、J/GJからの推定ガス換算値が追加されました。,
cr_whats_new_beta_10,array,4,"Calendar widget dialogs now use the available height correctly, fixing content that previously occupied only half the settings dialog or was cut off.",カレンダーウィジェットのダイアログが利用可能な高さ全体を正しく使うようになり、内容が半分だけに表示されたり切れたりする問題を修正しました。,
cr_whats_new_beta_10,array,5,"Re-import settings now use one consistently spelled and localized label across Rooms, Climate, Security, Energy, and Battery. Conditional visibility wording was also corrected in every supported language.",部屋、空調、セキュリティ、エネルギー、バッテリーの再インポート設定で、表記と翻訳を統一しました。条件付き表示の用語も、対応するすべての言語で修正しました。,
cr_whats_new_beta_10,array,6,"Fixed PostNL and the current parcel-integration parser, so incoming shipments once again show their complete tracking details and delivered state. Carrier support has also been brought up to date.",画面回転が縦向き固定ではなく、端末の自動回転設定に従うようになりました。,
cr_whats_new_beta_10,array,7,"Added an in-app language selector with full coverage in 13 languages: Dutch, German, French, Spanish (plus Latin American Spanish), Italian, Turkish, Portuguese (plus Brazilian Portuguese), Japanese, Korean, and Chinese (Simplified and Traditional). Each language shows its native name with an English hint beneath it.",専用センサーがなくても天気機器を連携すると空調の「屋外」タイルが表示され、温度・湿度・気圧の属性を概要に含め、対応するセンサー色でグラフ化します。,
cr_whats_new_beta_10,array,8,"The reconnect status now shows the actual connection error, making Wi-Fi, mobile-data, and VPN handovers much easier to diagnose.",荷物のステータスコードを自然な文章で表示します。日時は選択言語と12/24時間設定に従い、近日の配達は曜日を使い、今年は省略し、同じ日付を繰り返しません。,
cr_whats_new_beta_10,array,9,Screen rotation now follows your device’s auto-rotate setting instead of staying locked to portrait.,PostNLおよび現在の荷物連携パーサーを修正し、届いた荷物の追跡詳細と配達状況が再び正しく表示されるようになりました。配送業者のサポートも最新化されています。,
cr_whats_new_beta_10,array,10,"The Climate ""Outside"" tile now appears as soon as a weather device is linked, even without dedicated sensors, counts its temperature, humidity and pressure attributes in the summary, and graphs them with matching sensor colors.",アプリ内言語セレクターが対応する13言語すべてを完全にカバーしました。各言語は母語名と、その下に英語の補足を表示します。,
cr_whats_new_beta_10,array,11,"Parcel status codes are now normal sentences. Dates and times follow the selected language and 12/24-hour preference, nearby deliveries use weekday names, the current year is omitted, and same-day windows no longer repeat the date.",再接続ステータスに実際の接続エラーが表示されるようになり、Wi-Fi、モバイルデータ、VPNの切り替え時の診断が容易になりました。,
cr_whats_new_beta_9,array,1,"Drag to reorder cameras, thermostats, and energy cards. In edit mode the Security, Climate, and Energy views each get a Reorder button for their relevant cards.",カメラ、サーモスタット、エネルギーカードをドラッグして並べ替え可能に。編集モードでは、セキュリティ・空調・エネルギー画面のそれぞれに関連カードの並べ替えボタンが表示されます。,
