key,type,item,english,translation,notes
cr_whats_new_beta_13,array,15,"The vacuum dialog now shows a Valetudo map whenever the map camera you picked actually carries one, whatever the button image is set to — the button image only decides how the tile on the dashboard looks. Cameras that turn out not to be Valetudo maps still show their picture, and HKI stops re-checking once it knows.",,needs translation; don't translate Valetudo
cr_whats_new_beta_13,array,16,"The robot image now spins while the vacuum is cleaning or returning to its dock, using the same icon animation settings as the rest of the app. A button's own animation setting still overrides it, and Off keeps it still.",,needs translation
cr_whats_new_beta_13,array,17,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_12,array,1,"Button widgets and button stacks can now hold an empty, fully transparent button. It takes up a grid cell without drawing anything, so the buttons around it line up exactly where you want them.",,needs translation
cr_whats_new_beta_12,array,2,Buttons can show just their icon. The new Icon only switch under a button's Appearance settings drops the name and state and centers a larger icon on the button.,,needs translation
cr_whats_new_beta_12,array,3,"New Custom popup action for buttons, badges, and dialog buttons. Point any tap, hold, or double tap at a popup you build yourself: it opens with the usual dialog title, status, history, and close controls, and you fill it with any widget the app offers. Popups are listed under Settings › Appearance › Popups, where Edit contents opens one ready to arrange. Popups are shared, so several buttons can open the same one, and stacks inside a popup can use up to six columns instead of three. While a popup is being arranged, a Done button sits beside Add widget to leave edit mode without closing it.",,needs translation
cr_whats_new_beta_12,array,4,"Fixed the Energy detail views (Solar, Electricity, Gas, Water, City heating, Battery) drawing their cards flush against each other with their headings missing. Production, Forecast, Inverters and the rest were hidden behind the card below them; the cards now keep their headings and the usual spacing.",,needs translation
cr_whats_new_beta_12,array,5,"Fixed Parental Controls refusing to save. An out-of-date HKI 7 Cloud component rejects the Visible and Invisible lists, which used to fail the whole policy; the permissions now save regardless and the message says the component needs updating. Those lists only filter entity lists such as global search — a button on a family dashboard stays visible unless it is hidden for that person explicitly.*",,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_12,array,6,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_11,array,1,"Rooms, Climate, Security, Energy, and Battery dashboards now make better use of tablets and foldables. Large cards follow the Home and individual-room 1/2/3-column layout, while compact tiles auto-fit without becoming cramped. Climate, Security, and Energy cards use a height-aware masonry layout on wider displays, eliminating large gaps below shorter cards.",,needs translation
cr_whats_new_beta_11,array,2,State-colored icons on entity buttons and header/status pills now preserve their semantic hue while automatically shifting lighter or darker when they would blend into the current theme.,,needs translation
cr_whats_new_beta_11,array,3,"Selecting a family dashboard during onboarding now subscribes that installation to it. Owner edits are published when Save or Done is tapped, active clients refresh immediately, and offline clients reconcile when reopened. Non-admin subscribers cannot create or duplicate dashboards unless the app is fully reset.*",,needs translation
cr_whats_new_beta_11,array,4,"Dashboard setup during onboarding can now restore a local, Google Drive, or Home Assistant backup. New Google Drive and Home Assistant backups use consistent, informative names containing the app version and creation date.*",,"needs translation; don't translate Home Assistant, Google Drive"
cr_whats_new_beta_11,array,5,"Calendar widgets become vertically scrollable when their height is too small for every event, and hidden Home widgets are removed from the layout instead of leaving an empty space.",,needs translation
cr_whats_new_beta_11,array,6,"Parcel carrier cards now show the earliest expected delivery date and time for active incoming or outgoing shipments, including integrations that expose a separate next-delivery sensor.",,needs translation
cr_whats_new_beta_11,array,7,"Family permissions can now independently allow dashboard switching and creation. Fully restricted subscribers see a locked Dashboard settings tab; onboarding removes its placeholder dashboard when switching is denied, and a deleted family dashboard opens a permission-aware recovery screen instead of silently creating a replacement.*",,needs translation
cr_whats_new_beta_11,array,8,"Family permissions now also control manual re-importing. Non-admins cannot open Family Sharing settings, disabled onboarding choices explain why they are unavailable, and aesthetics-only editors see only visual controls. Their local names, icons, colors, backgrounds, styles, sizes, and layouts take priority when owner updates arrive.*",,needs translation
cr_whats_new_beta_11,array,9,"Climate sensor/device tabs, Security groups, and every Energy detail tab now follow the same responsive one-, two-, or three-column masonry rules, including their edit and reorder layouts.",,needs translation
cr_whats_new_beta_11,array,10,Aesthetics-only family editors can no longer change header-pill configuration or the dashboard's people; those functional settings remain controlled by the owner.*,,needs translation
cr_whats_new_beta_11,array,11,"Parental Controls now replaces manual entity-ID entry with Visible and Invisible lists. Admins can select complete Home Assistant domains or individual entities, and global search hides restricted entities and devices. Invisible entries always take precedence.*",,needs translation; don't translate Home Assistant
cr_whats_new_beta_11,array,12,"Energy setup now imports SmartGateways and DSMR Reader P1 meters even when the Home Assistant Energy dashboard has not been configured and the sensors are not attached to a device. Tariff 1 and tariff 2 readings are recognised separately, and usage charts and period totals add both tariffs together when no single grid import or export sensor is set.",,needs translation; don't translate Home Assistant
cr_whats_new_beta_11,array,13,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_10,array,1,"Visibility rules now work across all widgets and individual items, with time, entity, person, and mixed AND/OR conditions. Admins using a family-shared dashboard can choose whether an item is Visible or Hidden for a selected user. Person conditions use HKI 7 Cloud, whose requirement is shown when it is unavailable. New rules start empty so you choose Time, Entity, or Person.",,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_10,array,2,"Room-status counter badges keep a stable two-digit width. Headers responsively fit one, two, or three counters per row like the home-page and person badges, without pushing the title down.",,needs translation
cr_whats_new_beta_10,array,3,"Energy setup now recognises SmartGateways and DSMR Reader MQTT sensor names, and choosing a source device refills its separate sensor roles. City heating has dedicated settings, a source tile and detail tab, plus an estimated natural-gas equivalent for J/GJ heat readings.",,needs translation
cr_whats_new_beta_10,array,4,"Calendar widget dialogs now use the available height correctly, fixing content that previously occupied only half the settings dialog or was cut off.",,needs translation
cr_whats_new_beta_10,array,5,"Re-import settings now use one consistently spelled and localized label across Rooms, Climate, Security, Energy, and Battery. Conditional visibility wording was also corrected in every supported language.",,needs translation
cr_whats_new_beta_10,array,6,"Fixed PostNL and the current parcel-integration parser, so incoming shipments once again show their complete tracking details and delivered state. Carrier support has also been brought up to date.",,needs translation
cr_whats_new_beta_10,array,7,"Added an in-app language selector with full coverage in 13 languages: Dutch, German, French, Spanish (plus Latin American Spanish), Italian, Turkish, Portuguese (plus Brazilian Portuguese), Japanese, Korean, and Chinese (Simplified and Traditional). Each language shows its native name with an English hint beneath it.",,needs translation
cr_whats_new_beta_10,array,8,"The reconnect status now shows the actual connection error, making Wi-Fi, mobile-data, and VPN handovers much easier to diagnose.",,needs translation
cr_whats_new_beta_10,array,9,Screen rotation now follows your device’s auto-rotate setting instead of staying locked to portrait.,,needs translation
cr_whats_new_beta_10,array,10,"The Climate ""Outside"" tile now appears as soon as a weather device is linked, even without dedicated sensors, counts its temperature, humidity and pressure attributes in the summary, and graphs them with matching sensor colors.",,needs translation
cr_whats_new_beta_10,array,11,"Parcel status codes are now normal sentences. Dates and times follow the selected language and 12/24-hour preference, nearby deliveries use weekday names, the current year is omitted, and same-day windows no longer repeat the date.",,needs translation
cr_whats_new_beta_9,array,1,"Drag to reorder cameras, thermostats, and energy cards. In edit mode the Security, Climate, and Energy views each get a Reorder button for their relevant cards.",,needs translation
cr_whats_new_beta_9,array,2,"New Climate Outside tile. Link a weather entity or outdoor temperature, humidity, and air-pressure sensors, then open the tile for individual history graphs.",,needs translation
cr_whats_new_beta_9,array,3,"Visibility now belongs to each button and header badge. Hide an item or schedule it once or on a daily, weekly, monthly, or yearly recurrence.",,needs translation
cr_whats_new_beta_9,array,4,Header badges can be renamed from Appearance settings.,,needs translation
cr_whats_new_beta_9,array,5,Swiping cards autoplay every three seconds by default.,,needs translation
cr_whats_new_beta_9,array,6,"The Weather dialog adds autoplay for Season, a windrose card, and an optional rain-map card from a camera or embedded web page.",,needs translation
cr_whats_new_beta_9,array,7,"The Parcels widget was rebuilt around carriers, with logos, account totals, shipment sections, estimates, tracking history, and add-by-tracking support where available.",,needs translation
cr_whats_new_beta_9,array,8,"Humidifiers and dehumidifiers now have native power, humidity, mode, speed, and helper controls throughout the app.",,needs translation
cr_whats_new_beta_9,array,9,Room status counters are interactive and open the entities behind each count.,,needs translation
cr_whats_new_beta_9,array,10,Buttons and badges can show a live countdown from a completion-time entity.,,needs translation
cr_whats_new_beta_9,array,11,Shared dashboards publish owner edits automatically and recipients receive them on their next sync.,,needs translation
cr_whats_new_beta_9,array,12,Header display settings now belong to each dashboard and travel through backups and family sharing.,,needs translation
cr_whats_new_beta_9,array,13,Camera widgets fill the entire tile and follow the configured corner radius.,,needs translation
cr_whats_new_beta_9,array,14,"Waste collections on the same day now overlap visibly, and the larger dialog can be dismissed by tapping outside.",,needs translation
cr_whats_new_beta_9,array,15,"Battery, Waste, camera, weather, and About visuals are now more consistent.",,needs translation
cr_whats_new_beta_9,array,16,"Binary sensors use Home Assistant-style Open/Closed, Wet/Dry, Detected/Clear, and Connected/Disconnected labels.",,needs translation; don't translate Home Assistant
cr_whats_new_beta_9,array,17,"Aesthetic-only editors can change existing badge visuals but cannot add, remove, or reconfigure badges.",,needs translation
cr_whats_new_beta_9,array,18,Fixed network handovers: sockets tied to the old Android network are discarded and the saved Home Assistant session reconnects without an unnecessary login. Reconnect status also shows the failure reason.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_8,array,1,Child locks are no longer imported automatically as room controls.,,needs translation
cr_whats_new_beta_8,array,2,Every button and badge now honours Home Assistant entity-icon overrides.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_8,array,3,Vacuums now appear in the room badge bar and open their controls when tapped.,,needs translation
cr_whats_new_beta_8,array,4,"Individual buttons in multi-item widgets can be hidden or scheduled, including recurring annual date ranges.",,needs translation
cr_whats_new_beta_8,array,5,Multiple camera badges now open one swipeable dialog with fullscreen paging.,,needs translation
cr_whats_new_beta_8,array,6,"Family Sharing now lists cloud-published dashboards so they can be imported, reshared, or deleted after a reinstall.",,needs translation
cr_whats_new_beta_7,array,1,Automatic room import now skips built-in helper controls while retaining genuine extra controls.,,needs translation
cr_whats_new_beta_7,array,2,Climate devices from different integrations are no longer merged into one control.,,needs translation
cr_whats_new_beta_7,array,3,"Climate-device icons now match air conditioners, humidifiers, dehumidifiers, and air purifiers.",,needs translation
cr_whats_new_beta_7,array,4,Air-purifier and humidifier icons pulse gently instead of spinning.,,needs translation
cr_whats_new_beta_7,array,5,Door locks now use closed-door and open-door icons.,,needs translation
cr_whats_new_beta_7,array,6,Multi-device header badges can be reordered to choose their leading entity.,,needs translation
cr_whats_new_beta_7,array,7,Animated icon effects are enabled by default on new installations.,,needs translation
cr_whats_new_beta_7,array,8,Buttons and badges can display an entity attribute and optional unit instead of its state.,,needs translation
cr_whats_new_beta_7,array,9,"Dashboards can now be copied with all rooms, widgets, and page settings.",,needs translation
cr_whats_new_beta_7,array,10,"Family Sharing now combines parental controls, dashboard sharing, and per-user permissions.",,needs translation
cr_whats_new_beta_7,array,11,Shared dashboards update automatically while keeping allowed local visual changes.,,needs translation
cr_whats_new_beta_7,array,12,Non-admin family members can use automatic per-room Adaptive Lighting controls when the HKI 7 Cloud component is installed.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_7,array,13,Fixed unreadable header and pull-down labels in light mode and with custom appearances.,,needs translation
cr_whats_new_beta_7,array,14,About now provides What’s new and Full changelog buttons.,,needs translation
cr_whats_new_beta_7,array,15,Fixed the Unable to connect screen so it appears reliably when Home Assistant cannot be reached.,,needs translation; don't translate Home Assistant
cr_whats_new_beta_6,array,1,Fixed edit-mode action bars overlapping Android three-button navigation.,,needs translation
cr_whats_new_beta_6,array,2,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_6,array,3,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_6,array,4,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_4_to_5,array,1,The Backup and Restore screen now shows when each automatic cloud backup last ran.,,needs translation
cr_whats_new_beta_4_to_5,array,2,Each cloud backup now has a Back up now button.,,needs translation
cr_whats_new_beta_4_to_5,array,3,Fixed the oversized app icon after the themed-icon update.,,needs translation
cr_whats_new_beta_3,array,1,"Added Simple Icons, Tabler, and Phosphor icon packs alongside Material Design Icons.",,needs translation
cr_whats_new_beta_3,array,2,"Added animated entity icons that glow, spin, or pulse while active.",,needs translation
cr_whats_new_beta_3,array,3,Added family dashboard sharing for admins.*,,needs translation
cr_whats_new_beta_3,array,4,Added parental controls that can hide selected views and rooms for specific people.*,,needs translation
cr_whats_new_beta_3,array,5,Added automatic daily backup to your own Home Assistant.*,,needs translation; don't translate Home Assistant
cr_whats_new_beta_3,array,6,Media-source icons are colored and can open the installed source app.,,needs translation
cr_whats_new_beta_3,array,7,New iFrame widget for embedding web pages.,,needs translation
cr_whats_new_beta_3,array,8,Energy views now show negative values while exporting power.,,needs translation
cr_whats_new_beta_3,array,9,Fixed onboarding completing when switching away before finishing.,,needs translation
cr_whats_new_beta_3,array,10,Fixed the thermostat-dial mode button overlapping nearby items.,,needs translation
cr_whats_new_beta_3,array,11,Many smaller bug fixes.,,needs translation
cr_whats_new_beta_3,array,12,* HKI 7 Cloud Component integration required.,,needs translation; don't translate HKI 7 Cloud
cr_whats_new_beta_2,array,1,"Improved layouts on short and narrow displays, with a single-column fallback throughout the app.",,needs translation
cr_whats_new_beta_2,array,2,Dialog headers use two rows on narrow screens so titles are no longer cut off.,,needs translation
cr_whats_new_beta_2,array,3,Fixed Adaptive Lighting sliders overlapping other elements.,,needs translation
cr_whats_new_beta_2,array,4,Navigation bars now indicate when more items are available off-screen.,,needs translation
cr_whats_new_beta_2,array,5,Fixed cameras ignoring the screen-orientation lock.,,needs translation
cr_whats_new_beta_2,array,6,Fixed zoom in camera dialogs and fullscreen cameras.,,needs translation
global_search_browse_entities,plural,one,Browse %1$d entity on this device,Šiame įrenginyje naršykite %1$d objektą,keep %1$d
global_search_browse_entities,plural,other,Browse %1$d entities on this device,Šiame įrenginyje naršykite %1$d objektus,keep %1$d
global_search_browse_entities,plural,few,,Šiame įrenginyje naršykite %1$d objektus,
global_search_browse_entities,plural,many,,Šiame įrenginyje naršykite %1$d objektus,
global_search_entity_count,plural,one,%1$d entity,%1$d subjektas,keep %1$d
global_search_entity_count,plural,other,%1$d entities,%1$d subjektai,keep %1$d
global_search_entity_count,plural,few,,%1$d subjektai,
global_search_entity_count,plural,many,,%1$d subjektai,
rooms_count,plural,one,%1$d room,%1$d kambarys,keep %1$d
rooms_count,plural,other,%1$d rooms,%1$d kambariai,keep %1$d
rooms_count,plural,few,,%1$d kambariai,
rooms_count,plural,many,,%1$d kambariai,
core_system,string,,System,Sistema,
core_greeting_morning,string,,Good Morning,Labas rytas,
core_greeting_afternoon,string,,Good Afternoon,Laba diena,
core_greeting_evening,string,,Good Evening,Labas vakaras,
core_greeting_night,string,,Good Night,Labanakt,
core_last_seen_just_now,string,,Last seen just now,Paskutinį kartą matytas tik dabar,
core_no_media_playing,string,,No media is playing,Neleidžiama jokia medija,
core_media_players_playing,plural,one,%1$d media player is playing,Leidžiamas %1$d medijos leistuvas,keep %1$d
core_media_players_playing,plural,other,%1$d media players are playing,%1$d groja medijos leistuvai,keep %1$d
core_media_players_playing,plural,few,,%1$d groja medijos leistuvai,
core_media_players_playing,plural,many,,%1$d groja medijos leistuvai,
core_last_seen_minutes,plural,one,Last seen %1$d minute ago,Paskutinį kartą matytas prieš %1$d minutę,keep %1$d
core_last_seen_minutes,plural,other,Last seen %1$d minutes ago,Paskutinį kartą matytas prieš %1$d minutes,keep %1$d
core_last_seen_minutes,plural,few,,Paskutinį kartą matytas prieš %1$d minutes,
core_last_seen_minutes,plural,many,,Paskutinį kartą matytas prieš %1$d minutes,
core_last_seen_hours,plural,one,Last seen %1$d hour ago,Paskutinį kartą matytas prieš %1$d valandą,keep %1$d
core_last_seen_hours,plural,other,Last seen %1$d hours ago,Paskutinį kartą matytas prieš %1$d valandas,keep %1$d
core_last_seen_hours,plural,few,,Paskutinį kartą matytas prieš %1$d valandas,
core_last_seen_hours,plural,many,,Paskutinį kartą matytas prieš %1$d valandas,
core_last_seen_days,plural,one,Last seen %1$d day ago,Paskutinį kartą matytas prieš %1$d dieną,keep %1$d
core_last_seen_days,plural,other,Last seen %1$d days ago,Paskutinį kartą matytas prieš %1$d dienas,keep %1$d
core_last_seen_days,plural,few,,Paskutinį kartą matytas prieš %1$d dienas,
core_last_seen_days,plural,many,,Paskutinį kartą matytas prieš %1$d dienas,
core_last_seen_weeks,plural,one,Last seen %1$d week ago,Paskutinį kartą matytas prieš %1$d savaitę,keep %1$d
core_last_seen_weeks,plural,other,Last seen %1$d weeks ago,Paskutinį kartą matytas prieš %1$d savaites,keep %1$d
core_last_seen_weeks,plural,few,,Paskutinį kartą matytas prieš %1$d savaites,
core_last_seen_weeks,plural,many,,Paskutinį kartą matytas prieš %1$d savaites,
dlg_1_advanced_shorthand_block_kept_unchanged,string,,1 advanced shorthand block (kept unchanged),1 išplėstinis stenografijos blokas (išlikti nepakeistas),
dlg_24_hour_format,string,,24-Hour Format,24 valandų formatas,
dlg_action_count,string,,%1$s action,%1$s veiksmas,keep %1$s
dlg_action,string,,Action,Veiksmas,
dlg_action_data,string,,Action data,Veiksmo duomenys,
dlg_action_data_object,string,,Action data object,Veiksmo duomenų objektas,
dlg_action_details,string,,Action details,Išsami informacija apie veiksmą,
dlg_adapt_now,string,,Adapt now,Prisitaikykite dabar,
dlg_adaptive_lighting,string,,Adaptive Lighting,Prisitaikantis apšvietimas,
dlg_adaptive_lighting_is_unavailable,string,,Adaptive Lighting is unavailable,Prisitaikantis apšvietimas nepasiekiamas,
dlg_add_4_10_entity_buttons_to_this_dialog_s,string,,Add 4–10 entity buttons to this dialog's nav bar.,Į šio dialogo naršymo juostą pridėkite 4–10 objektų mygtukų.,
dlg_add,string,,Add,Pridėti,
dlg_add_at_least_one_step,string,,Add at least one step,Pridėkite bent vieną žingsnį,
dlg_add_button,string,,Add button,Pridėti mygtuką,
dlg_add_custom_buttons,string,,Add Custom Buttons,Pridėti pasirinktinius mygtukus,
dlg_add_more_for_a_full_row,string,,Add %1$s more for a full row.,"Pridėkite dar %1$s, kad gautumėte visą eilutę.",keep %1$s
dlg_add_to,string,,Add to %1$s,Pridėti prie %1$s,keep %1$s
dlg_advanced,string,,Advanced,Išplėstinė,
dlg_advanced_action_data_json,string,,Advanced action data (JSON),Išplėstinių veiksmų duomenys (JSON),
dlg_advanced_shorthand_blocks_kept_unchanged,string,,%1$s advanced shorthand blocks (kept unchanged),%1$s išplėstiniai stenografiniai blokai (išliko nepakeistas),keep %1$s
dlg_alarm_entities,string,,Alarm entities,Signalizacijos subjektai,
dlg_alarm_pending,string,,Alarm pending,Laukiama aliarmo,
dlg_alignment,string,,Alignment,Lygiavimas,
dlg_always,string,,Always,Visada,
dlg_any_state,string,,Any state,Bet kuri valstybė,
dlg_appearance,string,,Appearance,Išvaizda,
dlg_apply,string,,Apply,Taikyti,
dlg_aspect_ratio,string,,Aspect ratio,Kraštinių santykis,
dlg_astronomical_tap_or_swipe,string,,Astronomical · tap or swipe,Astronominis · bakstelėkite arba braukite,
dlg_auto,string,,Auto,Auto,
dlg_auto_none,string,,Auto / none,Automatinis / nėra,
dlg_auto_scan,string,,Auto-scan,Automatinis nuskaitymas,
dlg_automation,string,,Automation,Automatika,
dlg_back,string,,Back,Atgal,
dlg_backspace,string,,Backspace,Backspace,
dlg_badge_bar_layout,string,,Badge bar layout,Ženklelių juostos išdėstymas,
dlg_batt,string,,Batt,Batt,
dlg_battery_value,string,,Battery: %1$s,Baterija: %1$s,keep %1$s
dlg_built_in,string,,Built-in,Įmontuota,
dlg_cancel,string,,Cancel,Atšaukti,
dlg_cancel_arming,string,,Cancel arming,Atšaukti apsaugos įjungimą,
dlg_change,string,,Change,Keisti,
dlg_choose_a_side_when_the_badge_bar_is_split,string,,Choose a side when the badge bar is split,"Pasirinkite pusę, kai ženklelio juosta yra padalinta",
dlg_choose_a_state,string,,Choose a state,Pasirinkite valstybę,
dlg_condition,string,,Condition,Būklė,
dlg_condition_is,string,,Is,Is,
dlg_condition_is_not,string,,Is not,Ar ne,
dlg_condition_state,string,,State,valstybė,
dlg_vis_and,string,,AND,IR,
dlg_vis_conditional,string,,Conditional,Sąlyginis,
dlg_vis_entity_state,string,,Entity state,Subjekto būsena,
dlg_vis_person,string,,Person,Asmuo,
dlg_visible,string,,Visible,Matoma,
dlg_choose_person,string,,Choose person,Pasirinkite asmenį,
dlg_person_condition_hint,string,,Matches the signed-in Home Assistant user. This rule travels with a shared dashboard.,Atitinka prisijungusį Home Assistant vartotoją. Ši taisyklė galioja naudojant bendrą prietaisų skydelį.,don't translate Home Assistant
dlg_person_requires_hki7_cloud,string,,Person visibility requires the HKI 7 Cloud component. Install it to select Home Assistant users here.,"Asmens matomumui reikalingas komponentas HKI 7 Cloud. Įdiekite jį, kad pasirinktumėte Home Assistant naudotojus čia.","don't translate HKI 7 Cloud, Home Assistant"
dlg_vis_match,string,,Match,Rungtynės,
dlg_vis_match_all,string,,All rules,Visos taisyklės,
dlg_vis_match_any,string,,Any rule,Bet kokia taisyklė,
dlg_vis_or,string,,OR,ARBA,
dlg_vis_time_schedule,string,,Time schedule,Laiko grafikas,
dlg_choose_a_visual_home_assistant_block,string,,Choose a visual Home Assistant block,Pasirinkite vaizdinį Home Assistant bloką,don't translate Home Assistant
dlg_choose_action,string,,Choose action,Pasirinkite veiksmą,
dlg_choose_an_action,string,,Choose an action,Pasirinkite veiksmą,
dlg_choose_an_entity,string,,Choose an entity,Pasirinkite objektą,
dlg_choose_an_entity_first,string,,Choose an entity first,Pirmiausia pasirinkite objektą,
dlg_choose_entity,string,,Choose entity,Pasirinkite subjektą,
dlg_choose_the_home_assistant_entities_that_drive_this_room,string,,Choose the Home Assistant entities that drive this room's live indicators. Indicators only appear while they are active.,"Pasirinkite Home Assistant objektus, kurie lemia šio kambario tiesioginius rodiklius. Indikatoriai rodomi tik tada, kai jie yra aktyvūs.",don't translate Home Assistant
dlg_choose_the_profile_for_this_light,string,,Choose the profile for this light,Pasirinkite šios šviesos profilį,
dlg_choose_what_this_action_should_control,string,,Choose what this action should control,"Pasirinkite, ką šis veiksmas turėtų valdyti",
dlg_choose_what_this_badge_summarizes,string,,Choose what this badge summarizes,"Pasirinkite, ką šis ženklelis apibendrina",
dlg_choose_what_this_header_pill_shows,string,,Choose what this header pill shows,"Pasirinkite, ką rodo ši antraštės tabletė",
dlg_clear,string,,Clear,Aišku,
dlg_clear_rooms_view,string,,Clear rooms view?,Aiškus kambarių vaizdas?,
dlg_climate_dialog_control,string,,Climate dialog control,Klimato dialogo valdymas,
dlg_climate_sources_take_priority_and_use_their_current_temper,string,,Climate sources take priority and use their current_temperature and current_humidity values. ,Klimato šaltiniai turi pirmenybę ir naudoja savo dabartinės_temperatūros ir srovės_drėgmės vertes.,keep the space at the start/end
dlg_climate_summary,string,,Climate summary,Klimato santrauka,
dlg_close,string,,Close,Uždaryti,
dlg_confirm,string,,Confirm,Patvirtinti,
dlg_controls_light_in_this_profile,string,,Controls %1$s light%2$s in this profile.,Valdo %1$s light%2$s šiame profilyje.,keep %1$s %2$s
dlg_countdown_timer,string,,Countdown timer,Atgalinės atskaitos laikmatis,
dlg_create_a_flow,string,,Create a flow,Sukurkite srautą,
dlg_current,string,,Current %1$s%%,Dabartinis %1$s%%,keep %1$s
dlg_current_weather,string,,Current weather,Dabartinis oras,
dlg_custom,string,,Custom,Pasirinktinis,
dlg_custom_buttons,string,,Custom buttons,Pasirinktiniai mygtukai,
dlg_custom_value,string,,Custom %1$s,Tinkintas %1$s,keep %1$s
dlg_custom_name,string,,Custom name,Pasirinktinis pavadinimas,
dlg_custom_seconds,string,,Custom seconds,Pritaikytos sekundės,
dlg_custom_state,string,,Custom state...,Tinkinta būsena...,
dlg_date,string,,Date,Data,
dlg_day_to,string,,%1$s day%2$s to %3$s,%1$s diena%2$s iki %3$s,keep %1$s %2$s %3$s
dlg_delete_automation,string,,Delete automation?,Ištrinti automatiką?,
dlg_delete,string,,Delete,Ištrinti,
dlg_description,string,,Description,Aprašymas,
dlg_details,string,,Details,Detalės,
dlg_device_value,string,,Device: %1$s,Įrenginys: %1$s,keep %1$s
dlg_device,string,,Device,Įrenginys,
dlg_direction,string,,Direction —,Kryptis -,
dlg_display,string,,Display,Ekranas,
dlg_display_linked_entities_and_dialog_layout,string,,"Display, linked entities, and dialog layout","Ekranas, susieti objektai ir dialogo išdėstymas",
dlg_display_mode,string,,Display mode,Ekrano režimas,
dlg_display_order,string,,Display order,Rodyti tvarką,
dlg_done,string,,Done,Atlikta,
dlg_door_sensors,string,,Door sensors,Durų jutikliai,
dlg_edit,string,,Edit,Redaguoti,
dlg_empty_bin,string,,Empty bin: %1$s,Tuščia dėžė: %1$s,keep %1$s
dlg_end,string,,End: %1$s,Pabaiga: %1$s,keep %1$s
dlg_enter_a_valid_json_object,string,,Enter a valid JSON object,Įveskite tinkamą JSON objektą,
dlg_enter_code,string,,Enter code,Įveskite kodą,
dlg_enter_the_same_data_object_home_assistant_shows_in,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Įveskite tą patį duomenų objektą Home Assistant, kurį rodo YAML. Čia naudojamas JSON, todėl vertės išlaiko tikslų tipą.",don't translate Home Assistant
dlg_entities_count,string,,Entities (%1$s),Subjektai (%1$s),keep %1$s
dlg_entities_appearance_and_interactions,string,,"Entities, appearance, and interactions","Esybės, išvaizda ir sąveika",
dlg_entities,string,,Entities,Subjektai,
dlg_entities_that_signal_activity_or_safety_states,string,,Entities that signal activity or safety states,"Subjektai, signalizuojantys apie veiklą arba saugos būsenas",
dlg_entity_integrations,string,,Entity integrations,Subjektų integracijos,
dlg_entity_name,string,,Entity name,Subjekto pavadinimas,
dlg_entity_picture,string,,Entity picture,Esybės paveikslas,
dlg_event,string,,Event,Renginys,
dlg_exact_text_or_number_reported_by_home_assistant,string,,Exact text or number reported by Home Assistant,Tikslų tekstą arba numerį pranešė Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,string,,Exit full screen,Išeikite per visą ekraną,
dlg_floor,string,,Floor,Grindys,
dlg_floor_assignment,string,,Floor assignment,Aukšto užduotis,
dlg_flows,string,,Flows,Srautai,
dlg_forecast,string,,Forecast,Prognozė,
dlg_forget_selection,string,,Forget selection,Pamirškite pasirinkimą,
dlg_forward,string,,Forward,Pirmyn,
dlg_from,string,,From %1$s,Nuo %1$s,keep %1$s
dlg_from_state,string,,From state,Iš valstybės,
dlg_full_day_name,string,,Full Day Name,Visos dienos pavadinimas,
dlg_group_light_paused_for_manual_control,string,,%1$s group light%2$s paused for manual control.,"%1$s grupės lemputė%2$s pristabdyta, kad būtų galima valdyti rankiniu būdu.",keep %1$s %2$s
dlg_header_appearance,string,,Header appearance,Antraštės išvaizda,
dlg_header_custom_color_rrggbb,string,,Header custom color (#RRGGBB),Antraštės tinkinta spalva (#RRGGBB),
dlg_header_pill,string,,Header pill,Antraštės tabletė,
dlg_hidden,string,,Hidden,Paslėpta,
dlg_hidden_during,string,,Hidden during,Paslėpta per,
dlg_hide_this_badge_or_schedule_when_it_appears,string,,"Hide this badge, or schedule when it appears","Paslėpkite šį ženklelį arba suplanuokite, kada jis pasirodys",
dlg_https,string,,https://…,https://…,
dlg_humidity,string,,Humidity,Drėgmė,
dlg_icon,string,,Icon,Piktograma,
dlg_icon_animation,string,,Icon animation,Piktogramų animacija,
dlg_icon_value,string,,Icon: %1$s,Piktograma: %1$s,keep %1$s
dlg_identity,string,,Identity,Tapatybė,
dlg_identity_presentation_indicators_and_maintenance,string,,"Identity, presentation, indicators, and maintenance","Tapatybė, pateikimas, rodikliai ir priežiūra",
