key,type,item,english,translation,notes
dlg_off,string,,Off,Выключенный,
dlg_on_uppercase,string,,ON,НА,
dlg_on,string,,On,На,
dlg_percent_on,string,,%1$s%% • ON,%1$s%% • ВКЛ.,keep %1$s
dlg_open_camera_full_screen,string,,Open camera full screen,Открыть камеру на весь экран,
dlg_open,string,,Open,Открыть,
dlg_optional_controls_and_sensors_for_richer_dialogs,string,,Optional controls and sensors for richer dialogs,Дополнительные элементы управления и датчики для более насыщенных диалогов.,
dlg_optional_fields_passed_to_home_assistant,string,,Optional fields passed to Home Assistant,"Необязательные поля, передаваемые в Home Assistant",don't translate Home Assistant
dlg_optional_label_shown_when_name_is_enabled_above,string,,"Optional label shown when ""Name"" is enabled above","Дополнительная метка, отображаемая, когда выше включено «Имя»",
dlg_oscillate,string,,Oscillate,колебаться,
dlg_pause,string,,Pause,Пауза,
dlg_pause_adaptation,string,,Pause adaptation,Приостановить адаптацию,
dlg_pending_timer,string,,Pending timer,Ожидающий таймер,
dlg_pick_a_source_device_or_fine_tune_individual_roles,string,,Pick a source device or fine-tune individual roles,Выберите исходное устройство или настройте отдельные роли.,
dlg_place_this_room_in_the_correct_floor_group,string,,Place this room in the correct floor group,Поместите эту комнату в правильную группу этажей.,
dlg_placement,string,,Placement,Размещение,
dlg_players_summarized_by_the_room_header_and_card,string,,Players summarized by the room header and card,"Игроки, суммированные по заголовку комнаты и карточке",
dlg_please_wait,string,,Please wait…,"Пожалуйста, подождите…",
dlg_precipitation,string,,Precipitation,Осадки,
dlg_presets_uppercase,string,,PRESETS,ПРЕСЕТЫ,
dlg_presets,string,,Presets,Пресеты,
dlg_previous_camera,string,,Previous camera,Предыдущая камера,
dlg_profile,string,,Profile,Профиль,
dlg_profile_switches_affect_every_light_assigned_to,string,,Profile switches affect every light assigned to %1$s.,"Переключатели профилей влияют на каждый источник света, назначенный %1$s.",keep %1$s
dlg_rain,string,,Rain,Дождь,
dlg_rain_map,string,,Rain map,Карта дождя,
dlg_rain_map_url_iframe,string,,Rain map URL (iframe),URL карты дождя (iframe),
dlg_re_import_rooms,string,,Re-import rooms,Повторный импорт номеров,
dlg_read_only_home_assistant_automation,string,,Read-only Home Assistant automation,Автоматизация Home Assistant только для чтения,don't translate Home Assistant
dlg_recipes_create_regular_home_assistant_automations_you_can,string,,Recipes create regular Home Assistant automations. You can continue editing them in either HKI7 or Home Assistant.,Рецепты создают регулярные автоматизации Home Assistant. Вы можете продолжить их редактирование в HKI7 или Home Assistant.,"don't translate Home Assistant, HKI7"
dlg_remove,string,,Remove,Удалять,
dlg_remove_edits_and_import_all,string,,Remove edits and import all,Удалить изменения и импортировать все,
dlg_repeat,string,,Repeat,Повторить,
dlg_repeats_every_day_only_the_time_of_day_is,string,,Repeats every day — only the time of day is used.,Повторяется каждый день — используется только время суток.,
dlg_repeats_every_month_only_the_day_of_the_month,string,,Repeats every month — only the day of the month and time are used.,Повторяется каждый месяц — используется только день месяца и время.,
dlg_repeats_every_week_only_the_weekday_and_time_are,string,,Repeats every week — only the weekday and time are used.,Повторяется каждую неделю — используются только день недели и время.,
dlg_repeats_every_year_the_year_is_ignored_so_e,string,,"Repeats every year — the year is ignored, so e.g. 24–26 Dec recurs each Christmas.","Повторяется каждый год — год игнорируется, т.е. 24–26 декабря повторяется каждое Рождество.",
dlg_required,string,, (required),(необходимый),keep the space at the start/end
dlg_required_state,string,,Required state,Требуемое состояние,
dlg_resume_adaptation,string,,Resume adaptation,Адаптация резюме,
dlg_resume,string,,Resume,Резюме,
dlg_reverse,string,,Reverse,Обеспечить регресс,
dlg_right,string,,Right,Верно,
dlg_right_side_overflows_left,string,,Right side overflows left,Правая сторона переливается влево,
dlg_room_areas,string,,Room areas,Площадь помещения,
dlg_room_climate,string,,Room climate,Климат в помещении,
dlg_room_name,string,,Room name,Название комнаты,
dlg_run_mode,string,,Run mode,Режим запуска,
dlg_running_state_entity,string,,Running-state entity,Объект текущего состояния,
dlg_s_are,string,,s are,это,
dlg_save,string,,Save,Сохранять,
dlg_save_in_home_assistant,string,,Save in Home Assistant,Сохранить в Home Assistant,don't translate Home Assistant
dlg_saved_directly_in_the_native_automation,string,,Saved directly in the native automation,Сохраняется непосредственно в родной автоматике.,
dlg_scheduled,string,,Scheduled,Запланировано,
dlg_search_actions,string,,Search actions,Действия поиска,
dlg_search_automations,string,,Search automations,Автоматизация поиска,
dlg_season,string,,Season,Сезон,
dlg_select,string,,Select %1$s,Выберите %1$s.,keep %1$s
dlg_select_a_mode_to_continue,string,,Select a mode to continue,"Выберите режим, чтобы продолжить",
dlg_select_battery_sensor,string,,Select Battery Sensor,Выберите датчик батареи,
dlg_select_door_sensor,string,,Select Door Sensor,Выберите датчик двери,
dlg_select_empty_bin_control,string,,Select Empty Bin Control,Выберите «Управление пустым контейнером»,
dlg_select_entities,string,,Select Entities,Выберите объекты,
dlg_select_entity,string,,Select Entity,Выберите объект,
dlg_select_map_camera,string,,Select Map Camera,Выберите карту камеры,
dlg_select_media_players,string,,Select Media Players,Выберите медиаплееры,
dlg_select_running_state_entity,string,,Select running-state entity,Выберите объект в рабочем состоянии,
dlg_select_target_entity,string,,Select Target Entity,Выберите целевой объект,
dlg_select_the_alarm_panels_summarized_by_this_pill,string,,Select the alarm panels summarized by this pill,"Выберите панели сигнализации, обобщенные в этой таблетке.",
dlg_select_vacuum_entity,string,,Select Vacuum Entity,Выберите объект вакуума,
dlg_select_water_level,string,,Select Water Level,Выберите уровень воды,
dlg_selected,string,,%1$s · Selected,%1$s · Выбрано,keep %1$s
dlg_set,string,,Set,Набор,
dlg_shape,string,,Shape,Форма,
dlg_shape_visible_information_and_icon_behavior,string,,"Shape, visible information, and icon behavior","Форма, видимая информация и поведение значков",
dlg_show_a_descending_timer_when_the_value_is_a,string,,"Show a descending timer when the value is a completion time (e.g. a washer/dryer finish time). Active while counting, off at zero.","Показывать нисходящий таймер, если значение представляет собой время завершения (например, время окончания работы стиральной/сушильной машины). Активен во время счета, выключается при нуле.",
dlg_show_a_live_radar_rain_map_card_a_camera,string,,Show a live radar/rain map card — a camera entity or an embedded web page (iframe),Отображение карты радара/карты дождя в реальном времени — объекта камеры или встроенной веб-страницы (iframe).,
dlg_show_badge_bar,string,,Show badge bar,Показать панель значков,
dlg_show_the_entity_s_state_or_one_of_its,string,,"Show the entity's state, or one of its attributes instead.",Вместо этого покажите состояние объекта или один из его атрибутов.,
dlg_side_split_alignment,string,,Side (split alignment),Сторона (разделенное выравнивание),
dlg_snapshot,string,,Snapshot,Снимок,
dlg_span_badges,string,,Span badges,Значки пролета,
dlg_speed,string,,SPEED,СКОРОСТЬ,
dlg_start,string,,Start: %1$s,Начало: %1$s,keep %1$s
dlg_start_with_a_useful_recipe_then_adjust_each_step,string,,"Start with a useful recipe, then adjust each step","Начните с полезного рецепта, а затем корректируйте каждый шаг.",
dlg_state,string,,State,Состояние,
dlg_state_text,string,,State text,Государственный текст,
dlg_switch,string,,SWITCH,ВЫКЛЮЧАТЕЛЬ,
dlg_tap_hold_and_dialog_quick_actions,string,,"Tap, hold, and dialog quick actions","Нажмите, удерживайте и вызовите диалог быстрых действий",
dlg_target_range_percent,string,,TARGET (%1$s–%2$s%%),ЦЕЛЬ (%1$s–%2$s%%),keep %1$s %2$s
dlg_target,string,,Target,Цель,
dlg_target_entity_optional,string,,Target entity (optional),Целевой объект (необязательно),
dlg_temperature,string,,Temperature,Температура,
dlg_temperature_and_humidity_sources_for_the_room,string,,Temperature and humidity sources for the room,Источники температуры и влажности в помещении,
dlg_value_with_unit,string,,%1$s%2$s,%1$s%2$s,keep %1$s %2$s
dlg_negative_value,string,,-%1$s,-%1$s,keep %1$s
dlg_spaced_temperature,string,,  %1$s°,%1$s°,keep %1$s; keep the space at the start/end
dlg_value_and_unit,string,,%1$s %2$s,%1$s %2$s,keep %1$s %2$s
dlg_temperature_value,string,,%1$s°,%1$s°,keep %1$s
dlg_updating_value,string,,%1$s…,%1$s…,keep %1$s
dlg_sentence_pair,string,,%1$s. %2$s,%1$s. %2$s,keep %1$s %2$s
dlg_labeled_value_unit,string,,%1$s: %2$s%3$s,%1$s: %2$s%3$s,keep %1$s %2$s %3$s
dlg_selected_value,string,,✓ %1$s,✓ %1$s,keep %1$s
dlg_zoom_multiplier,string,,%1$s×,%1$s×,keep %1$s
dlg_page_of_pages,string,,%1$s/%2$s,%1$s/%2$s,keep %1$s %2$s
dlg_labeled_value,string,,%1$s: %2$s,%1$s: %2$s,keep %1$s %2$s
dlg_percentage,string,,%1$s%%,%1$s%%,keep %1$s
dlg_that_profile,string,,that profile,этот профиль,
dlg_the_exact_dates_you_pick_leave_a_bound_as,string,,"The exact dates you pick. Leave a bound as ""Any"" for an open-ended range.",Точные даты вы выбираете. Оставьте границу «Любая» для открытого диапазона.,
dlg_the_room_header_and_card_show_a_single_player,string,,"The room header and card show a single player's media, or an active-player count when multiple players are selected.","Заголовок комнаты и карточка показывают медиафайлы одного игрока или количество активных игроков, если выбрано несколько игроков.",
dlg_thermostat_dial,string,,Thermostat dial,Циферблат термостата,
dlg_this_action_does_not_use_an_entity_target,string,,This action does not use an entity target.,Это действие не использует цель сущности.,
dlg_this_action_has_no_required_target_or_additional_fields,string,,This action has no required target or additional fields.,У этого действия нет обязательной цели или дополнительных полей.,
dlg_this_automation_is_managed_outside_home_assistant_s_ui,string,,"This automation is managed outside Home Assistant's UI (usually YAML). HKI7 can show it, but will not overwrite it.","Эта автоматизация управляется вне пользовательского интерфейса Home Assistant (обычно YAML). HKI7 может показать его, но не перезапишет.","don't translate Home Assistant, HKI7"
dlg_this_entity,string,,This entity,Эта сущность,
dlg_this_light_is_paused_for_manual_control,string,,This light is paused for manual control.,Этот свет приостановлен для ручного управления.,
dlg_this_removes_all_imported_rooms_and_floors_from_this,string,,This removes all imported rooms and floors from this view.,Из этого представления будут удалены все импортированные комнаты и этажи.,
dlg_this_removes_the_native_automation_from_home_assistant_thi,string,,This removes the native automation from Home Assistant. This cannot be undone from HKI7.,Это удалит встроенную автоматизацию из Home Assistant. Это действие нельзя отменить с HKI7.,"don't translate Home Assistant, HKI7"
dlg_time,string,,Time,Время,
dlg_to_state,string,,To state,Чтобы заявить,
dlg_turn_on,string,,Turn On,Включать,
dlg_unit,string,,Unit,Единица,
dlg_untitled,string,,Untitled,Без названия,
dlg_url_https,string,,URL (https://…),URL-адрес (https://…),
dlg_vacuum_entities,string,,Vacuum entities,Вакуумные сущности,
dlg_vertical_slider,string,,Vertical slider,Вертикальный слайдер,
dlg_visibility,string,,Visibility,Видимость,
dlg_visibility_alignment_and_overflow_behavior,string,,"Visibility, alignment, and overflow behavior","Видимость, выравнивание и поведение при переполнении",
dlg_visible_during,string,,Visible during,Видно во время,
dlg_waiting_for_home_assistant,string,,Waiting for Home Assistant,Ожидание Home Assistant,don't translate Home Assistant
dlg_wallpaper_and_optional_custom_color,string,,Wallpaper and optional custom color,Обои и дополнительный цвет,
dlg_wallpaper_url_or_path,string,,Wallpaper URL or path,URL-адрес или путь к обоям,
dlg_water_value,string,,Water: %1$s,Вода: %1$s,keep %1$s
dlg_water,string,,Water,Вода,
dlg_weather_details,string,,Weather details,Подробности о погоде,
dlg_weather_entities,string,,Weather entities,Погодные объекты,
dlg_when,string,,When,Когда,
dlg_when_and_if_then,string,,When · And if · Then,Когда · И если · Тогда,
dlg_widget_width,string,,Widget width,Ширина виджета,
dlg_wind,string,,Wind,Ветер,
dlg_any,string,,Any,Любой,
dlg_once,string,,Once,Один раз,
dlg_daily,string,,Daily,Ежедневно,
dlg_weekly,string,,Weekly,Еженедельно,
dlg_monthly,string,,Monthly,Ежемесячно,
dlg_yearly,string,,Yearly,Ежегодно,
dlg_default,string,,Default,По умолчанию,
dlg_toggle,string,,Toggle,Переключать,
dlg_more_information,string,,More information,Дополнительная информация,
dlg_navigate,string,,Navigate,Навигация,
dlg_url,string,,URL,URL-адрес,
dlg_home,string,,Home,Дом,
dlg_rooms,string,,Rooms,Номера,
dlg_energy,string,,Energy,Энергия,
dlg_climate,string,,Climate,Климат,
dlg_security,string,,Security,Безопасность,
dlg_battery,string,,Battery,Батарея,
dlg_settings,string,,Settings,Настройки,
dlg_room_value,string,,Room · %1$s,Комната · %1$s,keep %1$s
dlg_could_not_load_home_assistant_actions,string,,Could not load Home Assistant actions,Не удалось загрузить действия Home Assistant.,don't translate Home Assistant
dlg_show_entity_default_this_one,string,,Show entity (default: this one),Показать объект (по умолчанию: этот),
dlg_target_entity_default_this_one,string,,Target entity (default: this one),Целевой объект (по умолчанию: этот),
dlg_select_destination,string,,Select destination,Выберите пункт назначения,
dlg_choose_target,string,,Choose target,Выберите цель,
dlg_target_and_action_data,string,,Target and action data,Данные о целях и действиях,
dlg_tap,string,,Tap,Кран,
dlg_hold,string,,Hold,Держать,
dlg_double_tap,string,,Double tap,Двойное нажатие,
dlg_alarm_disarmed,string,,Disarmed,Разоружен,
dlg_alarm_armed_home,string,,Armed home,Вооруженный дом,
dlg_alarm_armed_away,string,,Armed away,Вооружён,
dlg_alarm_armed_night,string,,Armed night,Вооруженная ночь,
dlg_alarm_armed_vacation,string,,Armed vacation,Вооруженный отпуск,
dlg_alarm_armed_custom,string,,Armed (custom),Вооруженный (по индивидуальному заказу),
dlg_alarm_arming,string,,Arming…,Постановка на охрану…,
dlg_alarm_disarming,string,,Disarming…,Разоружение…,
dlg_alarm_triggered,string,,TRIGGERED,Сработало,
dlg_alarm_disarmed_message,string,,Alarm disarmed,Сигнализация снята с охраны,
dlg_alarm_command,string,,Alarm command,Команда тревоги,
dlg_alarm_command_accepted,string,,%1$s accepted,%1$s принято,keep %1$s
dlg_alarm_command_failed,string,,Command failed. Check the code and try again.,Команда не удалась. Проверьте код и повторите попытку.,
dlg_alarm_arming_cancelled,string,,Arming cancelled,Постановка на охрану отменена,
dlg_alarm_cancel_failed,string,,Cancellation failed. Check the code and try again.,Отмена не удалась. Проверьте код и повторите попытку.,
dlg_alarm_arm_home,string,,Arm home,Взять домой,
dlg_alarm_arm_away,string,,Arm away,Руку прочь,
dlg_alarm_arm_night,string,,Arm night,Рука ночь,
dlg_alarm_arm_custom,string,,Arm custom,Рука на заказ,
dlg_alarm_arm_vacation,string,,Arm vacation,Рука отпуск,
dlg_alarm_disarm,string,,Disarm,Разоружение,
dlg_room_configuration,string,,Room configuration,Конфигурация помещения,
dlg_choose_room_area_to_configure,string,,Choose a room area to configure,Выберите площадь помещения для настройки,
dlg_focused_room_options,string,,Options for this room area,Опции для этой площади комнаты,
dlg_general,string,,General,Общий,
dlg_name_and_icon,string,,Name and icon,Имя и значок,
dlg_header,string,,Header,Заголовок,
dlg_wallpaper_and_custom_color,string,,Wallpaper and custom color,Обои и индивидуальный цвет,
dlg_badge_bar,string,,Badge bar,Панель значков,
dlg_alignment_and_display_options,string,,Alignment and display options,Параметры выравнивания и отображения,
dlg_assign_room_to_floor,string,,Assign this room to a floor,Назначить эту комнату этажу,
dlg_room_status,string,,Room status,Статус номера,
dlg_room_status_summary,string,,"Media, activity, safety, and climate indicators","Индикаторы СМИ, активности, безопасности и климата",
dlg_reimport_from_home_assistant,string,,Re-import from Home Assistant,Повторный импорт из Home Assistant,don't translate Home Assistant
dlg_import_or_rebuild_rooms,string,,Import new rooms or rebuild every room,Импортируйте новые комнаты или перестройте каждую комнату.,
dlg_clear_rooms_view_action,string,,Clear rooms view,Чистый вид на номера,
dlg_remove_imported_rooms_and_floors,string,,Remove imported rooms and floors,Удалить импортированные комнаты и этажи,
dlg_room,string,,Room,Комната,
dlg_split,string,,Split,Расколоть,
dlg_center,string,,Center,Центр,
dlg_doors,string,,Doors,Двери,
dlg_windows,string,,Windows,Окна,
dlg_motion,string,,Motion,Движение,
dlg_presence,string,,Presence,Присутствие,
dlg_lights,string,,Lights,Свет,
dlg_devices,string,,Devices,Устройства,
dlg_smoke,string,,Smoke,Дым,
dlg_gas,string,,Gas,Газ,
dlg_fire,string,,Fire,Огонь,
dlg_full,string,,Full,Полный,
dlg_half,string,,Half,Половина,
dlg_third,string,,Third,Третий,
dlg_choose_vacuum_entity_instead,string,,Choose a vacuum entity instead,Вместо этого выберите вакуумную сущность,
dlg_camera_live_page,string,,%1$d/%2$d · Live,%1$d/%2$d · В прямом эфире,keep %1$d %2$d
dlg_weather,string,,Weather,Погода,
dlg_weather_and_season,string,,%1$s · %2$s,%1$s · %2$s,keep %1$s %2$s
dlg_weather_state_clear_night,string,,Clear night,Ясная ночь,
dlg_weather_state_cloudy,string,,Cloudy,Облачно,
dlg_weather_state_exceptional,string,,Exceptional,Исключительный,
dlg_weather_state_fog,string,,Fog,Туман,
dlg_weather_state_hail,string,,Hail,Град,
dlg_weather_state_lightning,string,,Lightning,Молния,
dlg_weather_state_lightning_rainy,string,,Thunderstorms,Грозы,
dlg_weather_state_partly_cloudy,string,,Partly cloudy,Переменная облачность,
dlg_weather_state_pouring,string,,Pouring rain,Проливной дождь,
dlg_weather_state_rainy,string,,Rainy,Дождливый,
dlg_weather_state_snowy,string,,Snowy,Снежный,
dlg_weather_state_snowy_rainy,string,,Sleet,мокрый снег,
dlg_weather_state_sunny,string,,Sunny,Солнечно,
dlg_weather_state_windy,string,,Windy,Ветрено,
dlg_weather_state_windy_variant,string,,Windy and cloudy,Ветрено и пасмурно,
dlg_selected_entities_summary,plural,one,%1$d selected · %2$s,%1$d выбрано · %2$s,keep %1$d %2$s
dlg_selected_entities_summary,plural,other,%1$d selected · %2$s,%1$d выбрано · %2$s,keep %1$d %2$s
dlg_selected_entities_summary,plural,few,,%1$d выбрано · %2$s,
dlg_selected_entities_summary,plural,many,,%1$d выбрано · %2$s,
dlg_action_data_value_summary,plural,one,%1$s · %2$d data value,%1$s · %2$d значение данных,keep %1$s %2$d
dlg_action_data_value_summary,plural,other,%1$s · %2$d data values,%1$s · %2$d значения данных,keep %1$s %2$d
dlg_action_data_value_summary,plural,few,,%1$s · %2$d значения данных,
dlg_action_data_value_summary,plural,many,,%1$s · %2$d значения данных,
dlg_seconds_short,plural,one,%d sec,%d сек.,keep %d
dlg_seconds_short,plural,other,%d sec,%d сек.,keep %d
dlg_seconds_short,plural,few,,%d сек.,
dlg_seconds_short,plural,many,,%d сек.,
dlg_arming_in_seconds,plural,one,Arming in %d second,Постановка на охрану через %d секунду,keep %d
dlg_arming_in_seconds,plural,other,Arming in %d seconds,Постановка на охрану через %d секунд,keep %d
dlg_arming_in_seconds,plural,few,,Постановка на охрану через %d секунд,
dlg_arming_in_seconds,plural,many,,Постановка на охрану через %d секунд,
energy_extra_sensors,string,,Energy sensors,Датчики энергии,
energy_extra_settings,string,,Energy settings,Настройки энергопотребления,
energy_extra_previous_period,string,,Previous period,Предыдущий период,
energy_extra_next_period,string,,Next period,Следующий период,
energy_extra_empty_view_hint,string,,This energy view is empty. Swipe down on the header and open Energy settings to add entities manually.,"Этот энергетический взгляд пуст. Проведите пальцем вниз по заголовку и откройте настройки энергии, чтобы добавить объекты вручную.",
energy_extra_electricity,string,,Electricity,Электричество,
energy_extra_solar,string,,Solar,Солнечная,
energy_extra_home,string,,Home,Дом,
energy_extra_battery,string,,Battery,Батарея,
energy_extra_gas,string,,Gas,Газ,
energy_extra_city_heating,string,,City heating,Городское отопление,
energy_extra_water,string,,Water,Вода,
energy_extra_energy,string,,Energy,Энергия,
energy_extra_power,string,,Power,Власть,
energy_extra_carbon,string,,Carbon,Углерод,
energy_extra_devices,string,,Devices,Устройства,
energy_extra_device,string,,Device,Устройство,
energy_extra_importing,string,,Importing,Импорт,
energy_extra_exporting,string,,Exporting,Экспорт,
energy_extra_idle,string,,Idle,Праздный,
energy_extra_charging,string,,Charging,Зарядка,
energy_extra_discharging,string,,Discharging,Разгрузка,
energy_extra_producing,string,,Producing,Производство,
energy_extra_consuming,string,,Consuming,Потребление,
energy_extra_grid_idle,string,,Grid idle,Сетка в режиме ожидания,
energy_extra_importing_power,string,,Importing power,Импорт энергии,
energy_extra_exporting_power,string,,Exporting power,Экспорт энергии,
energy_extra_battery_supporting,string,,Battery supplying power,Питание от аккумулятора,
energy_extra_battery_charging,string,,Battery charging,Зарядка аккумулятора,
energy_extra_solar_producing,string,,Solar producing,Производство солнечной энергии,
energy_extra_home_consuming,string,,Home consuming,Домашнее потребление,
energy_extra_energy_idle,string,,Energy idle,Энергия в режиме ожидания,
energy_extra_today_value,string,,%1$s today,%1$s сегодня,keep %1$s
energy_extra_used_period,string,,Used %1$s,Б/у %1$s,keep %1$s
energy_extra_produced_period,string,,Produced %1$s,Произведено %1$s,keep %1$s
energy_extra_fossil_percentage,string,,%1$s%% fossil,%1$s%% ископаемое,keep %1$s
energy_extra_self_used_percentage,string,,Self-used · %1$d%%,Самостоятельное использование · %1$d%%,keep %1$d
energy_extra_electricity_total,string,,Electricity total,Всего электроэнергии,
energy_extra_top_consumers,string,,Top consumers,Лучшие потребители,
energy_extra_device_energy,string,,Device energy,Энергия устройства,
energy_extra_individual_water_usage,string,,Individual water usage,Индивидуальное потребление воды,
energy_extra_production,string,,Production,Производство,
energy_extra_forecast,string,,Forecast,Прогноз,
energy_extra_inverters,string,,Inverters,Инверторы,
energy_extra_now,string,,Now,Сейчас,
energy_extra_usage,string,,Usage,Использование,
energy_extra_total,string,,Total,Общий,
energy_extra_cost,string,,Cost,Расходы,
energy_extra_charge,string,,Charge,Заряжать,
energy_extra_grid_flow,string,,Grid flow,Сетка потока,
energy_extra_self_sufficient,string,,Self-sufficient,Самодостаточный,
energy_extra_carbon_footprint,string,,Carbon footprint,Углеродный след,
energy_extra_self_used,string,,Self-used,Самостоятельное использование,
energy_extra_last_seven_days,string,,Last 7 days,Последние 7 дней,
energy_extra_lifetime,string,,Lifetime,Продолжительность жизни,
energy_extra_power_per_phase,string,,Power per phase,Мощность на фазу,
energy_extra_tariff_meter_readings,string,,Tariff meter readings,Показания тарифного счетчика,
energy_extra_tariff_one,string,,Tariff 1,Тариф 1,
energy_extra_tariff_two,string,,Tariff 2,Тариф 2,
energy_extra_solar_production,string,,Solar production,Солнечное производство,
energy_extra_category_overview,string,,Overview,Обзор,
energy_extra_category_electricity_subtitle,string,,"Grid power, phases, import/export, tariffs, and cost","Мощность сети, фазы, импорт/экспорт, тарифы и стоимость",
energy_extra_category_solar_subtitle,string,,"Production, forecast, and inverter device","Производство, прогноз и инверторное устройство",
energy_extra_category_battery_subtitle,string,,Charge level and battery power,Уровень заряда и мощность аккумулятора,
energy_extra_category_carbon_subtitle,string,,Grid carbon-footprint device,Сетевое устройство для измерения углеродного следа,
energy_extra_category_usage_cost_subtitle,string,,Usage and cost,Использование и стоимость,
energy_extra_category_devices_subtitle,string,,"Power, energy, and individual water devices","Силовые, энергетические и индивидуальные устройства водоснабжения",
energy_extra_category_city_heating_subtitle,string,,"Heat energy, current output, and cost","Тепловая энергия, текущая мощность и стоимость",
energy_extra_card_live_source_tiles,string,,Live source tiles,Плитки живого источника,
energy_extra_card_electricity_totals_usage,string,,Electricity totals and usage,Общее количество и потребление электроэнергии,
energy_extra_card_home_battery,string,,Home battery,Домашний аккумулятор,
energy_extra_card_gas_usage,string,,Gas usage,Использование газа,
energy_extra_card_city_heating_usage,string,,City-heating usage,Использование городского отопления,
energy_extra_card_water_usage,string,,Water usage,Использование воды,
energy_extra_card_device_energy_bars,string,,Device energy bars,Энергетические батончики устройства,
energy_extra_select_energy_cards,string,,Select energy cards,Выберите энергетические карты,
energy_extra_role_grid_power,string,,Grid power (W),Мощность сети (Вт),
energy_extra_role_home_power,string,,Home power (W),Домашняя мощность (Вт),
energy_extra_role_solar_power,string,,Solar power (W),Солнечная энергия (Вт),
energy_extra_role_battery_power,string,,Battery power (W),Мощность аккумулятора (Вт),
energy_extra_role_battery_level,string,,Battery level (%),Уровень заряда батареи (%),
energy_extra_role_grid_import,string,,Grid import (kWh),Импорт сети (кВтч),
energy_extra_role_grid_export,string,,Grid export (kWh),Экспорт сети (кВтч),
energy_extra_role_solar_production,string,,Solar production (kWh),Производство солнечной энергии (кВтч),
energy_extra_role_phase_one_power,string,,Phase 1 power,Мощность фазы 1,
energy_extra_role_phase_two_power,string,,Phase 2 power,Мощность фазы 2,
energy_extra_role_phase_three_power,string,,Phase 3 power,Мощность фазы 3,
energy_extra_role_import_meter_tariff_one,string,,Import meter tariff 1,"Импортный счетчик, тариф 1",
energy_extra_role_import_meter_tariff_two,string,,Import meter tariff 2,"Импортный счетчик, тариф 2",
energy_extra_role_export_meter_tariff_one,string,,Export meter tariff 1,"Экспортный счетчик, тариф 1",
energy_extra_role_export_meter_tariff_two,string,,Export meter tariff 2,"Экспортный счетчик, тариф 2",
energy_extra_role_energy_cost,string,,Energy cost,Стоимость энергии,
energy_extra_role_gas_total,string,,Gas total (m³),Газ общий (м³),
energy_extra_role_gas_flow_now,string,,Gas flow (now),Расход газа (сейчас),
energy_extra_role_gas_cost,string,,Gas cost,Стоимость газа,
energy_extra_role_water_total,string,,Water total,Всего воды,
energy_extra_role_water_flow_now,string,,Water flow (now),Расход воды (сейчас),
energy_extra_role_water_cost,string,,Water cost,Стоимость воды,
energy_extra_role_individual_water_devices,string,,Individual water devices,Индивидуальные водные устройства,
energy_extra_role_power_devices,string,,Power devices,Силовые устройства,
energy_extra_role_energy_devices,string,,Energy devices,Энергетические устройства,
energy_extra_sensor_current_power_import,string,,"Current power (W, + = import)","Текущая мощность (Вт, + = импорт)",
energy_extra_sensor_power_phase_one,string,,Power phase 1 (W),Мощность фазы 1 (Вт),
energy_extra_sensor_power_phase_two,string,,Power phase 2 (W),Мощность фазы 2 (Вт),
energy_extra_sensor_power_phase_three,string,,Power phase 3 (W),Мощность фазы 3 (Вт),
energy_extra_sensor_current_phase_one,string,,Current phase 1 (A),Ток фазы 1 (А),
energy_extra_sensor_current_phase_two,string,,Current phase 2 (A),Ток фазы 2 (А),
energy_extra_sensor_current_phase_three,string,,Current phase 3 (A),Ток фазы 3 (А),
energy_extra_sensor_voltage_phase_one,string,,Voltage phase 1 (V),Напряжение фазы 1 (В),
energy_extra_sensor_voltage_phase_two,string,,Voltage phase 2 (V),Напряжение фазы 2 (В),
energy_extra_sensor_voltage_phase_three,string,,Voltage phase 3 (V),Напряжение фазы 3 (В),
energy_extra_sensor_home_consumption_power,string,,Home consumption power (W),Мощность домашнего потребления (Вт),
energy_extra_sensor_energy_import,string,,Energy import (kWh),Импорт энергии (кВтч),
energy_extra_sensor_energy_import_tariff_one,string,,Energy import tariff 1 (kWh),Тариф на импорт энергии 1 (кВтч),
energy_extra_sensor_energy_import_tariff_two,string,,Energy import tariff 2 (kWh),Тариф на импорт энергии 2 (кВтч),
energy_extra_sensor_energy_export,string,,Energy export (kWh),Экспорт энергии (кВтч),
energy_extra_sensor_energy_export_tariff_one,string,,Energy export tariff 1 (kWh),Тариф на экспорт энергии 1 (кВтч),
energy_extra_sensor_energy_export_tariff_two,string,,Energy export tariff 2 (kWh),Тариф на экспорт энергии 2 (кВтч),
energy_extra_sensor_energy_cost_today,string,,Energy cost today,Стоимость энергии сегодня,
energy_extra_sensor_current_power_production,string,,Current power production (W),Текущая выработка электроэнергии (Вт),
energy_extra_sensor_energy_production_today,string,,Energy production today (kWh),Производство энергии сегодня (кВтч),
energy_extra_sensor_energy_production_seven_days,string,,Energy production over the last 7 days,Производство энергии за последние 7 дней,
energy_extra_sensor_lifetime_energy_production,string,,Lifetime energy production,Производство энергии в течение всего срока службы,
energy_extra_sensor_battery_power_charging,string,,"Battery power (W, + = charging)","Мощность аккумулятора (Вт, + = зарядка)",
energy_extra_sensor_gas_used_today,string,,Gas used today (m³),Использованный сегодня газ (м³),
energy_extra_sensor_current_gas_flow,string,,"Current gas flow (m³/h, optional)","Текущий расход газа (м³/ч, опционально)",
