key,type,item,english,translation,notes
dlg_create_a_flow,string,,Create a flow,Δημιουργήστε μια ροή,
dlg_current,string,,Current %1$s%%,Τρέχον %1$s%%,keep %1$s
dlg_current_weather,string,,Current weather,Τρέχον καιρός,
dlg_custom,string,,Custom,Εθιμο,
dlg_custom_buttons,string,,Custom buttons,Προσαρμοσμένα κουμπιά,
dlg_custom_value,string,,Custom %1$s,Προσαρμοσμένο %1$s,keep %1$s
dlg_custom_name,string,,Custom name,Προσαρμοσμένο όνομα,
dlg_custom_seconds,string,,Custom seconds,Προσαρμοσμένα δευτερόλεπτα,
dlg_custom_state,string,,Custom state...,Προσαρμοσμένη κατάσταση...,
dlg_date,string,,Date,Ημερομηνία,
dlg_day_to,string,,%1$s day%2$s to %3$s,%1$s ημέρα%2$s έως %3$s,keep %1$s %2$s %3$s
dlg_delete_automation,string,,Delete automation?,Διαγραφή αυτοματισμού;,
dlg_delete,string,,Delete,Διαγράφω,
dlg_description,string,,Description,Περιγραφή,
dlg_details,string,,Details,Καθέκαστα,
dlg_device_value,string,,Device: %1$s,Συσκευή: %1$s,keep %1$s
dlg_device,string,,Device,Συσκευή,
dlg_direction,string,,Direction —,Κατεύθυνση -,
dlg_display,string,,Display,Επίδειξη,
dlg_display_linked_entities_and_dialog_layout,string,,"Display, linked entities, and dialog layout","Οθόνη, συνδεδεμένες οντότητες και διάταξη διαλόγου",
dlg_display_mode,string,,Display mode,Λειτουργία εμφάνισης,
dlg_display_order,string,,Display order,Παρουσίαση σειράς,
dlg_done,string,,Done,Γινώμενος,
dlg_door_sensors,string,,Door sensors,Αισθητήρες πόρτας,
dlg_edit,string,,Edit,Εκδίδω,
dlg_empty_bin,string,,Empty bin: %1$s,Άδειος κάδος: %1$s,keep %1$s
dlg_end,string,,End: %1$s,Τέλος: %1$s,keep %1$s
dlg_enter_a_valid_json_object,string,,Enter a valid JSON object,Εισαγάγετε ένα έγκυρο αντικείμενο JSON,
dlg_enter_code,string,,Enter code,Εισαγάγετε κωδικό,
dlg_enter_the_same_data_object_home_assistant_shows_in,string,,Enter the same data object Home Assistant shows in YAML. JSON is used here so values keep their exact type.,"Εισαγάγετε το ίδιο αντικείμενο δεδομένων Home Assistant που εμφανίζεται στο YAML. Το JSON χρησιμοποιείται εδώ, ώστε οι τιμές να διατηρούν τον ακριβή τύπο τους.",don't translate Home Assistant
dlg_entities_count,string,,Entities (%1$s),Οντότητες (%1$s),keep %1$s
dlg_entities_appearance_and_interactions,string,,"Entities, appearance, and interactions","Οντότητες, εμφάνιση και αλληλεπιδράσεις",
dlg_entities,string,,Entities,Οντότητες,
dlg_entities_that_signal_activity_or_safety_states,string,,Entities that signal activity or safety states,Οντότητες που σηματοδοτούν καταστάσεις δραστηριότητας ή ασφάλειας,
dlg_entity_integrations,string,,Entity integrations,Ενσωματώσεις οντοτήτων,
dlg_entity_name,string,,Entity name,Όνομα οντότητας,
dlg_entity_picture,string,,Entity picture,Εικόνα οντότητας,
dlg_event,string,,Event,Συμβάν,
dlg_exact_text_or_number_reported_by_home_assistant,string,,Exact text or number reported by Home Assistant,Ακριβές κείμενο ή αριθμός που αναφέρθηκε από Home Assistant,don't translate Home Assistant
dlg_exit_full_screen,string,,Exit full screen,Έξοδος από πλήρη οθόνη,
dlg_floor,string,,Floor,Πάτωμα,
dlg_floor_assignment,string,,Floor assignment,Ανάθεση ορόφου,
dlg_flows,string,,Flows,Ροές,
dlg_forecast,string,,Forecast,Πρόβλεψη,
dlg_forget_selection,string,,Forget selection,Ξεχάστε την επιλογή,
dlg_forward,string,,Forward,Προς τα εμπρός,
dlg_from,string,,From %1$s,Από %1$s,keep %1$s
dlg_from_state,string,,From state,Από κράτος,
dlg_full_day_name,string,,Full Day Name,Ολοήμερο Όνομα,
dlg_group_light_paused_for_manual_control,string,,%1$s group light%2$s paused for manual control.,Το %1$s ομαδικό φως%2$s τέθηκε σε παύση για μη αυτόματο έλεγχο.,keep %1$s %2$s
dlg_header_appearance,string,,Header appearance,Εμφάνιση κεφαλίδας,
dlg_header_custom_color_rrggbb,string,,Header custom color (#RRGGBB),Προσαρμοσμένο χρώμα κεφαλίδας (#RRGGBB),
dlg_header_pill,string,,Header pill,Χάπι κεφαλίδας,
dlg_hidden,string,,Hidden,Κεκρυμμένος,
dlg_hidden_during,string,,Hidden during,Κρυμμένο κατά τη διάρκεια,
dlg_hide_this_badge_or_schedule_when_it_appears,string,,"Hide this badge, or schedule when it appears",Απόκρυψη αυτού του σήματος ή προγραμματισμός όταν εμφανιστεί,
dlg_https,string,,https://…,https://…,
dlg_humidity,string,,Humidity,Υγρασία,
dlg_icon,string,,Icon,Εικόνισμα,
dlg_icon_animation,string,,Icon animation,Κινούμενα σχέδια εικονιδίων,
dlg_icon_value,string,,Icon: %1$s,Εικονίδιο: %1$s,keep %1$s
dlg_identity,string,,Identity,Ταυτότητα,
dlg_identity_presentation_indicators_and_maintenance,string,,"Identity, presentation, indicators, and maintenance","Ταυτότητα, παρουσίαση, δείκτες και συντήρηση",
dlg_import_only_rooms_that_have_not_been_edited_or,string,,"Import only rooms that have not been edited, or rebuild everything. Rebuilding removes all edited rooms and floors before importing them from scratch.",Εισαγάγετε μόνο δωμάτια που δεν έχουν υποστεί επεξεργασία ή ανακατασκευάστε τα πάντα. Η ανοικοδόμηση αφαιρεί όλα τα επεξεργασμένα δωμάτια και ορόφους πριν τα εισαγάγει από την αρχή.,
dlg_import_unedited,string,,Import unedited,Εισαγωγή χωρίς επεξεργασία,
dlg_interactions,string,,Interactions,Αλληλεπιδράσεις,
dlg_is,string,, is,είναι,keep the space at the start/end
dlg_items,string,,%1$s items,%1$s στοιχεία,keep %1$s
dlg_last_run,string,,Last run %1$s,Τελευταία εκτέλεση %1$s,keep %1$s
dlg_left,string,,Left,Αριστερά,
dlg_left_side_overflows_right,string,,Left side overflows right,Η αριστερή πλευρά υπερχειλίζει δεξιά,
dlg_live,string,,Live,Ζω,
dlg_live_uppercase,string,,LIVE,ΖΩ,
dlg_live_indicators,string,,Live indicators,Ζωντανοί δείκτες,
dlg_loading_actions,string,,Loading actions…,Φόρτωση ενεργειών…,
dlg_lunar_phase,string,,Lunar phase,Σεληνιακή φάση,
dlg_map,string,,Map,Χάρτης,
dlg_map_value,string,,Map: %1$s,Χάρτης: %1$s,keep %1$s
dlg_media,string,,Media,Μέσα ενημέρωσης,
dlg_media_browsing_isn_t_available_for_this_player,string,,Media browsing isn't available for this player.,Η περιήγηση πολυμέσων δεν είναι διαθέσιμη για αυτήν τη συσκευή αναπαραγωγής.,
dlg_media_library,string,,Media library,Βιβλιοθήκη πολυμέσων,
dlg_media_players,string,,Media players,Media player,
dlg_meteorological_tap_or_swipe,string,,Meteorological · tap or swipe,Μετεωρολογικά · αγγίξτε ή σύρετε,
dlg_mm,string,,%1$s mm,%1$s χλστ,keep %1$s
dlg_modes,string,,Modes,Λειτουργίες,
dlg_moon,string,,Moon,Φεγγάρι,
dlg_move_down,string,,Move down,Μετακίνηση προς τα κάτω,
dlg_move_up,string,,Move up,Μετακινηθείτε προς τα πάνω,
dlg_multiple_climate_values_are_averaged_separate_sensor_value,string,,Multiple climate values are averaged. Separate sensor values are averaged only when no climate source is selected.,Υπολογίζονται κατά μέσο όρο πολλαπλές τιμές κλίματος. Οι τιμές των χωριστών αισθητήρων υπολογίζονται κατά μέσο όρο μόνο όταν δεν έχει επιλεγεί πηγή κλίματος.,
dlg_name,string,,Name,Ονομα,
dlg_name_and_icon_used_throughout_the_app,string,,Name and icon used throughout the app,Όνομα και εικονίδιο που χρησιμοποιούνται σε όλη την εφαρμογή,
dlg_name_optional,string,,Name (optional),Όνομα (προαιρετικό),
dlg_native_home_assistant_automations_always_in_sync,string,,"Native Home Assistant automations, always in sync","Εγγενείς αυτοματισμοί Home Assistant, πάντα σε συγχρονισμό",don't translate Home Assistant
dlg_never_triggered,string,,Never triggered,Δεν ενεργοποιήθηκε ποτέ,
dlg_new_flow,string,,New flow,Νέα ροή,
dlg_next_camera,string,,Next camera,Επόμενη κάμερα,
dlg_no_conditions_this_flow_always_continues,string,,No conditions — this flow always continues,Χωρίς προϋποθέσεις — αυτή η ροή συνεχίζεται πάντα,
dlg_no_door_sensor,string,,No door sensor,Χωρίς αισθητήρα πόρτας,
dlg_no_forecast_available,string,,No forecast available,Δεν υπάρχει διαθέσιμη πρόβλεψη,
dlg_no_matching_automations,string,,No matching automations,Χωρίς αντίστοιχους αυτοματισμούς,
dlg_no_native_home_assistant_automations_found,string,,No native Home Assistant automations found,Δεν βρέθηκαν εγγενείς αυτοματισμοί Home Assistant,don't translate Home Assistant
dlg_no_profile_available,string,,No profile available,Δεν υπάρχει διαθέσιμο προφίλ,
dlg_no_stream_available,string,,No stream available,Δεν υπάρχει διαθέσιμη ροή,
dlg_no_supported_alarm_modes_reported_by_this_entity,string,,No supported alarm modes reported by this entity,Δεν αναφέρθηκαν υποστηριζόμενες λειτουργίες συναγερμού από αυτήν την οντότητα,
dlg_no_target,string,,No target,Κανένας στόχος,
dlg_none,string,,None,Κανένας,
dlg_none_timer_follows_the_completion_time_only,string,,None — timer follows the completion time only,Κανένα — ο χρονοδιακόπτης ακολουθεί μόνο τον χρόνο ολοκλήρωσης,
dlg_not_loaded_by_home_assistant,string,,Not loaded by Home Assistant,Δεν φορτώθηκε από Home Assistant,don't translate Home Assistant
dlg_nothing_here,string,,Nothing here.,Τίποτα εδώ.,
dlg_off_uppercase,string,,OFF,ΜΑΚΡΙΑ ΑΠΟ,
dlg_off,string,,Off,Μακριά από,
dlg_on_uppercase,string,,ON,ΕΠΙ,
dlg_on,string,,On,Επί,
dlg_percent_on,string,,%1$s%% • ON,%1$s%% • ΕΝΕΡΓΟ,keep %1$s
dlg_open_camera_full_screen,string,,Open camera full screen,Ανοίξτε την κάμερα σε πλήρη οθόνη,
dlg_open,string,,Open,Ανοιχτό,
dlg_optional_controls_and_sensors_for_richer_dialogs,string,,Optional controls and sensors for richer dialogs,Προαιρετικά χειριστήρια και αισθητήρες για πλουσιότερους διαλόγους,
dlg_optional_fields_passed_to_home_assistant,string,,Optional fields passed to Home Assistant,Προαιρετικά πεδία μεταβιβάστηκαν στο Home Assistant,don't translate Home Assistant
dlg_optional_label_shown_when_name_is_enabled_above,string,,"Optional label shown when ""Name"" is enabled above","Προαιρετική ετικέτα εμφανίζεται όταν το ""Όνομα"" είναι ενεργοποιημένο παραπάνω",
dlg_oscillate,string,,Oscillate,Ταλαντεύομαι,
dlg_pause,string,,Pause,Παύση,
dlg_pause_adaptation,string,,Pause adaptation,Παύση προσαρμογής,
dlg_pending_timer,string,,Pending timer,Χρονόμετρο σε εκκρεμότητα,
dlg_pick_a_source_device_or_fine_tune_individual_roles,string,,Pick a source device or fine-tune individual roles,Επιλέξτε μια συσκευή πηγής ή βελτιστοποιήστε μεμονωμένους ρόλους,
dlg_place_this_room_in_the_correct_floor_group,string,,Place this room in the correct floor group,Τοποθετήστε αυτό το δωμάτιο στη σωστή ομάδα ορόφων,
dlg_placement,string,,Placement,Τοποθέτηση,
dlg_players_summarized_by_the_room_header_and_card,string,,Players summarized by the room header and card,Οι παίκτες συνοψίζονται από την κεφαλίδα και το φύλλο του δωματίου,
dlg_please_wait,string,,Please wait…,Παρακαλώ περιμένετε…,
dlg_precipitation,string,,Precipitation,Κατακρήμνιση,
dlg_presets_uppercase,string,,PRESETS,ΠΡΟΡΥΘΜΙΣΕΙΣ,
dlg_presets,string,,Presets,Προεπιλογές,
dlg_previous_camera,string,,Previous camera,Προηγούμενη κάμερα,
dlg_profile,string,,Profile,Προφίλ,
dlg_profile_switches_affect_every_light_assigned_to,string,,Profile switches affect every light assigned to %1$s.,Οι διακόπτες προφίλ επηρεάζουν κάθε φως που έχει εκχωρηθεί στο %1$s.,keep %1$s
dlg_rain,string,,Rain,Βροχή,
dlg_rain_map,string,,Rain map,Χάρτης βροχής,
dlg_rain_map_url_iframe,string,,Rain map URL (iframe),URL χάρτη βροχής (iframe),
dlg_re_import_rooms,string,,Re-import rooms,Επανεισαγωγή δωματίων,
dlg_read_only_home_assistant_automation,string,,Read-only Home Assistant automation,Αυτοματισμός Home Assistant μόνο για ανάγνωση,don't translate Home Assistant
dlg_recipes_create_regular_home_assistant_automations_you_can,string,,Recipes create regular Home Assistant automations. You can continue editing them in either HKI7 or Home Assistant.,Οι συνταγές δημιουργούν κανονικούς αυτοματισμούς Home Assistant. Μπορείτε να συνεχίσετε να τα επεξεργάζεστε είτε στο HKI7 είτε στο Home Assistant.,"don't translate Home Assistant, HKI7"
dlg_remove,string,,Remove,Αφαιρώ,
dlg_remove_edits_and_import_all,string,,Remove edits and import all,Κατάργηση αλλαγών και εισαγωγή όλων,
dlg_repeat,string,,Repeat,Επαναλαμβάνω,
dlg_repeats_every_day_only_the_time_of_day_is,string,,Repeats every day — only the time of day is used.,Επαναλαμβάνεται κάθε μέρα — χρησιμοποιείται μόνο η ώρα της ημέρας.,
dlg_repeats_every_month_only_the_day_of_the_month,string,,Repeats every month — only the day of the month and time are used.,Επαναλαμβάνεται κάθε μήνα — χρησιμοποιούνται μόνο η ημέρα του μήνα και η ώρα.,
dlg_repeats_every_week_only_the_weekday_and_time_are,string,,Repeats every week — only the weekday and time are used.,Επαναλαμβάνεται κάθε εβδομάδα — χρησιμοποιούνται μόνο η καθημερινή και η ώρα.,
dlg_repeats_every_year_the_year_is_ignored_so_e,string,,"Repeats every year — the year is ignored, so e.g. 24–26 Dec recurs each Christmas.","Επαναλαμβάνεται κάθε χρόνο — το έτος αγνοείται, έτσι π.χ. 24–26 Δεκεμβρίου επαναλαμβάνεται κάθε Χριστούγεννα.",
dlg_required,string,, (required),(υποχρεούμαι),keep the space at the start/end
dlg_required_state,string,,Required state,Απαιτούμενη κατάσταση,
dlg_resume_adaptation,string,,Resume adaptation,Συνέχιση της προσαρμογής,
dlg_resume,string,,Resume,Περίληψη,
dlg_reverse,string,,Reverse,Αντίστροφο,
dlg_right,string,,Right,Δικαίωμα,
dlg_right_side_overflows_left,string,,Right side overflows left,Η δεξιά πλευρά υπερχειλίζει αριστερά,
dlg_room_areas,string,,Room areas,Χώροι δωματίων,
dlg_room_climate,string,,Room climate,Κλίμα δωματίου,
dlg_room_name,string,,Room name,Όνομα δωματίου,
dlg_run_mode,string,,Run mode,Λειτουργία εκτέλεσης,
dlg_running_state_entity,string,,Running-state entity,Οντότητα κατάστασης λειτουργίας,
dlg_s_are,string,,s are,s είναι,
dlg_save,string,,Save,Εκτός,
dlg_save_in_home_assistant,string,,Save in Home Assistant,Αποθήκευση σε Home Assistant,don't translate Home Assistant
dlg_saved_directly_in_the_native_automation,string,,Saved directly in the native automation,Αποθηκεύτηκε απευθείας στον εγγενή αυτοματισμό,
dlg_scheduled,string,,Scheduled,Προγραμματισμένος,
dlg_search_actions,string,,Search actions,Ενέργειες αναζήτησης,
dlg_search_automations,string,,Search automations,Αυτοματισμοί αναζήτησης,
dlg_season,string,,Season,Εποχή,
dlg_select,string,,Select %1$s,Επιλέξτε %1$s,keep %1$s
dlg_select_a_mode_to_continue,string,,Select a mode to continue,Επιλέξτε μια λειτουργία για να συνεχίσετε,
dlg_select_battery_sensor,string,,Select Battery Sensor,Επιλέξτε Αισθητήρας μπαταρίας,
dlg_select_door_sensor,string,,Select Door Sensor,Επιλέξτε Αισθητήρας πόρτας,
dlg_select_empty_bin_control,string,,Select Empty Bin Control,Επιλέξτε Έλεγχος άδειας κάδου,
dlg_select_entities,string,,Select Entities,Επιλέξτε Οντότητες,
dlg_select_entity,string,,Select Entity,Επιλέξτε Οντότητα,
dlg_select_map_camera,string,,Select Map Camera,Επιλέξτε Κάμερα χάρτη,
dlg_select_media_players,string,,Select Media Players,Επιλέξτε Media Players,
dlg_select_running_state_entity,string,,Select running-state entity,Επιλέξτε οντότητα κατάστασης λειτουργίας,
dlg_select_target_entity,string,,Select Target Entity,Επιλέξτε Οντότητα-στόχος,
dlg_select_the_alarm_panels_summarized_by_this_pill,string,,Select the alarm panels summarized by this pill,Επιλέξτε τους πίνακες συναγερμού που συνοψίζονται σε αυτό το χάπι,
dlg_select_vacuum_entity,string,,Select Vacuum Entity,Επιλέξτε Οντότητα κενού,
dlg_select_water_level,string,,Select Water Level,Επιλέξτε Στάθμη νερού,
dlg_selected,string,,%1$s · Selected,%1$s · Επιλέχτηκε,keep %1$s
dlg_set,string,,Set,Σειρά,
dlg_shape,string,,Shape,Σχήμα,
dlg_shape_visible_information_and_icon_behavior,string,,"Shape, visible information, and icon behavior","Σχήμα, ορατές πληροφορίες και συμπεριφορά εικονιδίων",
dlg_show_a_descending_timer_when_the_value_is_a,string,,"Show a descending timer when the value is a completion time (e.g. a washer/dryer finish time). Active while counting, off at zero.","Εμφάνιση ενός φθίνοντος χρονοδιακόπτη όταν η τιμή είναι χρόνος ολοκλήρωσης (π.χ. χρόνος τελειώματος πλυντηρίου/στεγνωτηρίου). Ενεργός κατά την καταμέτρηση, απενεργοποιημένος στο μηδέν.",
dlg_show_a_live_radar_rain_map_card_a_camera,string,,Show a live radar/rain map card — a camera entity or an embedded web page (iframe),Εμφάνιση μιας ζωντανής κάρτας χάρτη ραντάρ/βροχής — μια οντότητα κάμερας ή μια ενσωματωμένη ιστοσελίδα (iframe),
dlg_show_badge_bar,string,,Show badge bar,Εμφάνιση γραμμής σήματος,
dlg_show_the_entity_s_state_or_one_of_its,string,,"Show the entity's state, or one of its attributes instead.",Δείξτε την κατάσταση της οντότητας ή ένα από τα χαρακτηριστικά της.,
dlg_side_split_alignment,string,,Side (split alignment),Πλαϊνή (διαίρεση ευθυγράμμισης),
dlg_snapshot,string,,Snapshot,Στιγμιότυπο,
dlg_span_badges,string,,Span badges,Κονκάρδες πλάνων,
dlg_speed,string,,SPEED,ΤΑΧΥΤΗΤΑ,
dlg_start,string,,Start: %1$s,Έναρξη: %1$s,keep %1$s
dlg_start_with_a_useful_recipe_then_adjust_each_step,string,,"Start with a useful recipe, then adjust each step","Ξεκινήστε με μια χρήσιμη συνταγή και, στη συνέχεια, προσαρμόστε κάθε βήμα",
dlg_state,string,,State,Κατάσταση,
dlg_state_text,string,,State text,Κείμενο κατάστασης,
dlg_switch,string,,SWITCH,ΔΙΑΚΟΠΤΗΣ,
dlg_tap_hold_and_dialog_quick_actions,string,,"Tap, hold, and dialog quick actions","Πατήστε, κρατήστε πατημένο και διαλόγου γρήγορες ενέργειες",
dlg_target_range_percent,string,,TARGET (%1$s–%2$s%%),ΣΤΟΧΟΣ (%1$s–%2$s%%),keep %1$s %2$s
dlg_target,string,,Target,Στόχος,
dlg_target_entity_optional,string,,Target entity (optional),Οντότητα-στόχος (προαιρετικό),
dlg_temperature,string,,Temperature,Θερμοκρασία,
dlg_temperature_and_humidity_sources_for_the_room,string,,Temperature and humidity sources for the room,Πηγές θερμοκρασίας και υγρασίας για το δωμάτιο,
dlg_value_with_unit,string,,%1$s%2$s,%1$s%2$s,keep %1$s %2$s
dlg_negative_value,string,,-%1$s,-%1$s,keep %1$s
dlg_spaced_temperature,string,,  %1$s°,%1$s°,keep %1$s; keep the space at the start/end
dlg_value_and_unit,string,,%1$s %2$s,%1$s %2$s,keep %1$s %2$s
dlg_temperature_value,string,,%1$s°,%1$s°,keep %1$s
dlg_updating_value,string,,%1$s…,%1$s…,keep %1$s
dlg_sentence_pair,string,,%1$s. %2$s,%1$s. %2$s,keep %1$s %2$s
dlg_labeled_value_unit,string,,%1$s: %2$s%3$s,%1$s: %2$s%3$s,keep %1$s %2$s %3$s
dlg_selected_value,string,,✓ %1$s,✓ %1$s,keep %1$s
dlg_zoom_multiplier,string,,%1$s×,%1$s×,keep %1$s
dlg_page_of_pages,string,,%1$s/%2$s,%1$s/%2$s,keep %1$s %2$s
dlg_labeled_value,string,,%1$s: %2$s,%1$s: %2$s,keep %1$s %2$s
dlg_percentage,string,,%1$s%%,%1$s%%,keep %1$s
dlg_that_profile,string,,that profile,αυτό το προφίλ,
dlg_the_exact_dates_you_pick_leave_a_bound_as,string,,"The exact dates you pick. Leave a bound as ""Any"" for an open-ended range.","Οι ακριβείς ημερομηνίες που επιλέγετε. Αφήστε ένα όριο ως ""Οποιοδήποτε"" για ένα εύρος ανοιχτού τύπου.",
dlg_the_room_header_and_card_show_a_single_player,string,,"The room header and card show a single player's media, or an active-player count when multiple players are selected.",Η κεφαλίδα και η κάρτα δωματίου εμφανίζουν τα πολυμέσα ενός παίκτη ή έναν αριθμό ενεργών παικτών όταν επιλέγονται πολλοί παίκτες.,
dlg_thermostat_dial,string,,Thermostat dial,Διακόπτης θερμοστάτη,
dlg_this_action_does_not_use_an_entity_target,string,,This action does not use an entity target.,Αυτή η ενέργεια δεν χρησιμοποιεί στόχο οντότητας.,
dlg_this_action_has_no_required_target_or_additional_fields,string,,This action has no required target or additional fields.,Αυτή η ενέργεια δεν έχει απαιτούμενο στόχο ή πρόσθετα πεδία.,
dlg_this_automation_is_managed_outside_home_assistant_s_ui,string,,"This automation is managed outside Home Assistant's UI (usually YAML). HKI7 can show it, but will not overwrite it.","Η διαχείριση αυτού του αυτοματισμού γίνεται εκτός της διεπαφής χρήστη του Home Assistant (συνήθως YAML). Το HKI7 μπορεί να το εμφανίσει, αλλά δεν θα το αντικαταστήσει.","don't translate Home Assistant, HKI7"
dlg_this_entity,string,,This entity,Αυτή η οντότητα,
dlg_this_light_is_paused_for_manual_control,string,,This light is paused for manual control.,Αυτή η λυχνία είναι σε παύση για χειροκίνητο έλεγχο.,
dlg_this_removes_all_imported_rooms_and_floors_from_this,string,,This removes all imported rooms and floors from this view.,Αυτό αφαιρεί όλα τα εισαγόμενα δωμάτια και πατώματα από αυτήν την προβολή.,
dlg_this_removes_the_native_automation_from_home_assistant_thi,string,,This removes the native automation from Home Assistant. This cannot be undone from HKI7.,Αυτό καταργεί τον εγγενή αυτοματισμό από Home Assistant. Αυτό δεν μπορεί να αναιρεθεί από HKI7.,"don't translate Home Assistant, HKI7"
dlg_time,string,,Time,Φορά,
dlg_to_state,string,,To state,Να δηλώσω,
dlg_turn_on,string,,Turn On,Ανάβω,
dlg_unit,string,,Unit,Μονάδα,
dlg_untitled,string,,Untitled,Χωρίς τίτλο,
dlg_url_https,string,,URL (https://…),URL (https://…),
dlg_vacuum_entities,string,,Vacuum entities,Οντότητες κενού,
dlg_vertical_slider,string,,Vertical slider,Κάθετο ρυθμιστικό,
dlg_visibility,string,,Visibility,Ορατότητα,
dlg_visibility_alignment_and_overflow_behavior,string,,"Visibility, alignment, and overflow behavior","Ορατότητα, ευθυγράμμιση και συμπεριφορά υπερχείλισης",
dlg_visible_during,string,,Visible during,Ορατό κατά τη διάρκεια,
dlg_waiting_for_home_assistant,string,,Waiting for Home Assistant,Αναμονή για Home Assistant,don't translate Home Assistant
dlg_wallpaper_and_optional_custom_color,string,,Wallpaper and optional custom color,Ταπετσαρία και προαιρετικό προσαρμοσμένο χρώμα,
dlg_wallpaper_url_or_path,string,,Wallpaper URL or path,URL ή διαδρομή ταπετσαρίας,
dlg_water_value,string,,Water: %1$s,Νερό: %1$s,keep %1$s
dlg_water,string,,Water,Νερό,
dlg_weather_details,string,,Weather details,Λεπτομέρειες καιρού,
dlg_weather_entities,string,,Weather entities,Καιρικές οντότητες,
dlg_when,string,,When,Οταν,
dlg_when_and_if_then,string,,When · And if · Then,Πότε · Και αν · Τότε,
dlg_widget_width,string,,Widget width,Πλάτος widget,
dlg_wind,string,,Wind,Ανεμος,
dlg_any,string,,Any,Κάθε,
dlg_once,string,,Once,Μια φορά,
dlg_daily,string,,Daily,Καθημερινά,
dlg_weekly,string,,Weekly,Εβδομαδιαίος,
dlg_monthly,string,,Monthly,Μηνιαίος,
dlg_yearly,string,,Yearly,Ετήσια,
dlg_default,string,,Default,Αθέτηση,
dlg_toggle,string,,Toggle,Μπαρέτα,
dlg_more_information,string,,More information,Περισσότερες πληροφορίες,
dlg_navigate,string,,Navigate,Διαπλέω,
dlg_url,string,,URL,URL,
dlg_home,string,,Home,Σπίτι,
dlg_rooms,string,,Rooms,Δωμάτια,
dlg_energy,string,,Energy,Ενέργεια,
dlg_climate,string,,Climate,Κλίμα,
dlg_security,string,,Security,Ασφάλεια,
dlg_battery,string,,Battery,Μπαταρία,
dlg_settings,string,,Settings,Ρυθμίσεις,
dlg_room_value,string,,Room · %1$s,Δωμάτιο · %1$s,keep %1$s
dlg_could_not_load_home_assistant_actions,string,,Could not load Home Assistant actions,Δεν ήταν δυνατή η φόρτωση των ενεργειών Home Assistant,don't translate Home Assistant
dlg_show_entity_default_this_one,string,,Show entity (default: this one),Εμφάνιση οντότητας (προεπιλογή: αυτή),
dlg_target_entity_default_this_one,string,,Target entity (default: this one),Οντότητα-στόχος (προεπιλογή: αυτή),
dlg_select_destination,string,,Select destination,Επιλέξτε προορισμό,
dlg_choose_target,string,,Choose target,Επιλέξτε στόχο,
dlg_target_and_action_data,string,,Target and action data,Δεδομένα στόχου και δράσης,
dlg_tap,string,,Tap,Παρακέντηση,
dlg_hold,string,,Hold,Αμπάρι,
dlg_double_tap,string,,Double tap,Διπλό πάτημα,
dlg_alarm_disarmed,string,,Disarmed,Αφοπλισμένος,
dlg_alarm_armed_home,string,,Armed home,Οπλισμένο σπίτι,
dlg_alarm_armed_away,string,,Armed away,Οπλισμένοι μακριά,
dlg_alarm_armed_night,string,,Armed night,Οπλισμένη νύχτα,
dlg_alarm_armed_vacation,string,,Armed vacation,Ένοπλες διακοπές,
dlg_alarm_armed_custom,string,,Armed (custom),Οπλισμένος (συνήθεια),
dlg_alarm_arming,string,,Arming…,Οπλισμός…,
dlg_alarm_disarming,string,,Disarming…,Παροπλισμός…,
dlg_alarm_triggered,string,,TRIGGERED,ΕΝΕΡΓΟΠΟΙΗΘΗΚΕ,
dlg_alarm_disarmed_message,string,,Alarm disarmed,Ο συναγερμός αφοπλίστηκε,
dlg_alarm_command,string,,Alarm command,Εντολή συναγερμού,
dlg_alarm_command_accepted,string,,%1$s accepted,%1$s αποδεκτό,keep %1$s
dlg_alarm_command_failed,string,,Command failed. Check the code and try again.,Η εντολή απέτυχε. Ελέγξτε τον κωδικό και δοκιμάστε ξανά.,
dlg_alarm_arming_cancelled,string,,Arming cancelled,Η όπλιση ακυρώθηκε,
dlg_alarm_cancel_failed,string,,Cancellation failed. Check the code and try again.,Η ακύρωση απέτυχε. Ελέγξτε τον κωδικό και δοκιμάστε ξανά.,
dlg_alarm_arm_home,string,,Arm home,Βραχίονας σπίτι,
dlg_alarm_arm_away,string,,Arm away,Οπλίσου μακριά,
dlg_alarm_arm_night,string,,Arm night,Νύχτα βραχίονα,
dlg_alarm_arm_custom,string,,Arm custom,Συνήθεια βραχίονα,
dlg_alarm_arm_vacation,string,,Arm vacation,Διακοπές βραχίονα,
dlg_alarm_disarm,string,,Disarm,Αφοπλίζω,
dlg_room_configuration,string,,Room configuration,Διαμόρφωση δωματίου,
dlg_choose_room_area_to_configure,string,,Choose a room area to configure,Επιλέξτε μια περιοχή δωματίου για διαμόρφωση,
dlg_focused_room_options,string,,Options for this room area,Επιλογές για αυτόν τον χώρο δωματίου,
dlg_general,string,,General,Γενικός,
dlg_name_and_icon,string,,Name and icon,Όνομα και εικονίδιο,
dlg_header,string,,Header,Επί κεφαλής,
dlg_wallpaper_and_custom_color,string,,Wallpaper and custom color,Ταπετσαρία και προσαρμοσμένο χρώμα,
dlg_badge_bar,string,,Badge bar,Μπάρα σήματος,
dlg_alignment_and_display_options,string,,Alignment and display options,Επιλογές ευθυγράμμισης και εμφάνισης,
dlg_assign_room_to_floor,string,,Assign this room to a floor,Αναθέστε αυτό το δωμάτιο σε έναν όροφο,
dlg_room_status,string,,Room status,Κατάσταση δωματίου,
